Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
2666,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.187,3.405,1.225,4.47,3.654,1.341,0.0,0.78433693279,0.58319552292,0.159771035018,-0.0516335808877,-0.128474696349,0.0516505308442,-0.423077961637,0.633861837335,0.132364204229,0.591672184417,0.22126946431,0.0623666719717,0.446389107315,-0.432145135177,-0.168242887418,0.714428766505,0.267177120398,0.604697546493,0.435059656254,0.667131151098,0.703046664946,0.309583718051,0.640221296448,0.365923023836,0.844708817184,0.390598713257,6.89392913284e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.128,0.115,0.069,0.0,0.0,0.0,0.128,0.115,0.069,0.132,0.119,0.072,0.0,0.0,0.0,0.132,0.119,0.072,60600.0,0.01,0.001,0.0,2.19373484939e-10,2.19548245516e-10,2.24584248489e-10,4.74416680752e-29,0.0,0.71823,0.0,5.76807402406e-29,0.0,2.46956625674,0.0,6.09689090255,0.0,3.82378332565,9.264e-22,0.0,0.00574484013078,9.179e-25,0.0,9.179e-25,4.39698137746e-06,3.1634810125e-06,4.85095940064e-06,5.29470635564e-06,2.33150224771e-06,4.82156297203e-06,2.98641063415e-06,6.89392913284e-06,3.18779654455e-06,0.952751289151,0.0177278595112
2667,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.334,3.456,1.294,4.626,3.728,1.427,0.0,0.787605532203,0.585484043824,0.122610022094,-0.00482766859003,-0.147747880423,0.061549051247,-0.303445083209,0.541507908892,0.0656402933598,0.535831961546,0.565223355186,0.0481707572561,0.530556217149,-0.565976741789,-0.155904076786,0.419363594186,0.442366478224,0.603654671874,0.4421572269,0.663398842194,0.243295479683,0.891318847938,0.382567668363,0.53513948545,0.164030222383,0.828685596144,2.92904766949e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.13,0.116,0.071,0.0,0.0,0.0,0.13,0.116,0.071,0.134,0.12,0.074,0.0,0.0,0.0,0.134,0.12,0.074,90203.0,0.01,0.001,0.0,1.51112063259e-11,1.73154587733e-11,5.29021412964e-11,4.88512181927e-31,0.0,0.74438,0.0,7.59204408281e-31,0.0,1.03667382162,0.0,2.67929139485,0.0,1.93638414515,1.101e-23,0.0,0.00574484013078,1.092e-26,0.0,1.092e-26,1.44912233676e-06,1.06143453156e-06,1.59254309657e-06,7.99516423795e-07,2.92904766949e-06,1.25719201387e-06,1.2841431704e-06,3.93613806382e-07,1.98854873848e-06,0.958304100661,0.0155067875453
2668,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.183,3.674,1.364,4.482,3.961,1.504,0.0,0.815137411046,0.135647245371,0.542432907997,0.00183969052716,-0.151373649617,0.0718843054615,-0.272967923568,0.180143104476,0.517116354636,0.562524229223,0.551386242616,0.0544980989948,0.502893743898,-0.114480870024,-0.611882041918,0.426470019212,0.418025907624,0.603166888978,0.447622830656,0.660169300647,0.668565255526,0.6903117706,0.276568542092,0.290697814755,0.654434831895,0.698004177136,2.91147659298e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.128,0.119,0.073,0.0,0.0,0.0,0.128,0.119,0.073,0.132,0.124,0.076,0.0,0.0,0.0,0.132,0.124,0.076,84198.0,0.01,0.001,0.0,4.19021261839e-11,4.27685434434e-11,6.60434624269e-11,1.45577178442e-30,0.0,0.71754,0.0,2.24478516999e-30,0.0,4.67318046387,0.0,0.100626607917,0.0,5.67987676414,3.552e-23,0.0,0.00574484013078,3.603e-26,0.0,3.603e-26,1.94073013355e-06,1.44025663841e-06,2.12413923646e-06,2.38307974325e-06,2.46059450959e-06,9.85819835584e-07,1.21254271968e-06,2.72974253896e-06,2.91147659298e-06,0.959450415538,0.0153175866958
2670,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.124,3.545,1.45,4.424,3.837,1.602,0.0,0.803195816161,0.576172175758,0.0402415370976,-0.00810452629165,0.145660702075,-0.0863846116047,-0.402212388237,0.547164393556,0.100485795294,0.718994436349,0.0657542811857,-0.0809225645724,0.423191343331,-0.597196491815,0.0166229993533,0.673532850606,0.0615966775368,0.603172086665,0.458881820791,0.652388617632,0.794541397691,0.415399536795,0.442885077854,0.0700900887386,0.783233023451,0.617764850437,5.5922821489e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.127,0.117,0.075,0.0,0.0,0.0,0.127,0.117,0.075,0.131,0.122,0.079,0.0,0.0,0.0,0.131,0.122,0.079,58324.0,0.01,0.001,0.0,1.63298725606e-10,1.63546542207e-10,1.70443487207e-10,2.44471353401e-29,0.0,0.70722,0.0,3.78000058515e-29,0.0,4.45621009211,0.0,3.20642980393,0.0,2.99775193832,5.137e-22,0.0,0.00574484013078,5.391e-25,0.0,5.391e-25,3.78496715178e-06,2.87953082817e-06,4.09380596768e-06,5.14123045199e-06,2.68792130218e-06,2.86577169624e-06,5.00443086963e-07,5.5922821489e-06,4.41083973974e-06,0.957332986833,0.0158848407419
2709,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.762,2.488,0.688,5.077,2.729,0.785,0.0,0.80402753249,0.547471747813,0.183779211718,-0.134012695844,0.0456093305988,-0.0824670921569,-0.372600509297,0.513845630535,0.234971790913,0.39539655378,0.615451484601,-0.0751896598316,0.449726896278,-0.573479654013,-0.135542976857,0.360504191426,0.561140044588,0.609008901588,0.346207340915,0.71361658815,0.0901595490025,0.838424467951,0.537508760175,0.306259585614,0.574326214754,0.759180127022,2.35506427573e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.136,0.098,0.052,0.0,0.0,0.0,0.136,0.098,0.052,0.14,0.103,0.055,0.0,0.0,0.0,0.14,0.103,0.055,44075.0,0.01,0.001,0.0,2.64356857082e-12,9.2525300321e-12,4.88035057246e-11,5.88128947945e-32,0.0,0.82016,0.0,1.73491769932e-32,0.0,1.36077330485,0.0,6.1371175357,0.0,4.04275899794,1.848e-24,0.0,0.00574484013078,1.915e-27,0.0,1.915e-27,9.35887767688e-07,5.32030344058e-07,1.09664248573e-06,2.53250639846e-07,2.35506427573e-06,1.50981719567e-06,7.51079229527e-07,1.40849302728e-06,1.86183372427e-06,0.946829914875,0.0188008264121
2711,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.529,2.674,0.754,4.91,2.927,0.847,0.0,0.806020263788,0.097176621712,0.56173418219,0.142575380548,0.0708167210316,0.00368606756565,-0.501185526769,0.0902676900236,0.506502676868,0.610183494152,0.334338700409,0.00371052206959,0.314828599484,-0.106604458329,-0.631627805499,0.614231638793,0.336556805997,0.605719388483,0.359919133835,0.709621194381,0.277523606402,0.652220885436,0.705399577892,0.151599703667,0.878686503057,0.452689252351,2.27949163053e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.133,0.102,0.054,0.0,0.0,0.0,0.133,0.102,0.054,0.138,0.107,0.057,0.0,0.0,0.0,0.138,0.107,0.057,16820.0,0.01,0.001,0.0,6.1291200135e-12,1.07709517953e-11,5.15361223688e-11,1.13824798468e-31,0.0,0.77882,0.0,4.5747981536e-31,0.0,0.935319917962,0.0,5.9168685586,0.0,1.93261945817,4.08e-24,0.0,0.00574484013078,4.279e-27,0.0,4.279e-27,1.13465001905e-06,6.74210302376e-07,1.32928170542e-06,8.96814738616e-07,2.10764522152e-06,2.27949163053e-06,3.00161177817e-07,1.73976313482e-06,8.96306100107e-07,0.942731667609,0.0207450204606
2712,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.537,2.748,0.863,4.84,2.978,0.96,0.0,0.814848751586,0.0407217371112,0.560300995789,0.138043851285,-0.0370127195114,0.0467864405676,-0.429992685783,0.0649809897772,0.44910323639,0.751381799529,0.205976854329,0.0366548035602,0.384181280864,-0.0249036044499,-0.691280043659,0.58866953601,0.16137241991,0.607906488559,0.374115709472,0.70034786863,0.344543534673,0.554212093516,0.757719412524,0.142914158049,0.796157225682,0.587970420534,2.93169278756e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.133,0.103,0.058,0.0,0.0,0.0,0.133,0.103,0.058,0.137,0.108,0.061,0.0,0.0,0.0,0.137,0.108,0.061,46032.0,0.01,0.001,0.0,6.5276600025e-14,8.944508065e-12,4.9266806416e-11,3.63900447806e-32,0.0,0.78019,0.0,1.75746368436e-32,0.0,4.02008068608,0.0,3.22107123561,0.0,2.8439617234,6.039e-25,0.0,0.00574484013078,6.392e-28,0.0,6.392e-28,7.06083201206e-07,4.34535282542e-07,8.13453835987e-07,4.73882754408e-07,7.62259415639e-07,1.04216195093e-06,5.2625334906e-07,2.93169278756e-06,2.16508572123e-06,0.946067535885,0.0194321610681
2713,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.327,2.892,0.805,4.688,3.129,0.914,0.0,0.79177815293,0.5451619668,0.229896242809,-0.116561473523,-0.0971953030262,0.0128436451056,-0.27260652822,0.522570918899,0.209953703112,0.660519546742,0.414817703568,0.00999745950422,0.546358974392,-0.52859774287,-0.23101872435,0.514146674562,0.322893007317,0.607467426296,0.380932808776,0.697046283389,0.245669515279,0.679775052141,0.691051638989,0.0412254356181,0.883719463372,0.466197783688,2.4362754893e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.13,0.106,0.056,0.0,0.0,0.0,0.13,0.106,0.056,0.135,0.11,0.06,0.0,0.0,0.0,0.135,0.11,0.06,47479.0,0.01,0.001,0.0,1.03343894716e-15,8.9023221287e-12,4.82368881397e-11,2.45745342111e-32,0.0,0.74301,0.0,4.21746641633e-33,0.0,2.04569146158,0.0,3.0550991196,0.0,2.36001192534,1.039e-24,0.0,0.00574484013078,1.108e-27,0.0,1.108e-27,8.08000699406e-07,5.06683918502e-07,9.27150757582e-07,6.14265375133e-07,1.6996910542e-06,1.72788672529e-06,1.13652038339e-07,2.4362754893e-06,1.28523392393e-06,0.940625976461,0.0220779999634
2715,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.261,3.098,0.91,4.595,3.39,0.991,0.0,0.785482478757,0.486056807537,0.356906358393,-0.133328847129,0.0400914613749,-0.0850618054483,-0.37138476038,0.370696540677,0.353215283608,0.319567369554,0.70038388294,-0.0688212022504,0.48282374289,-0.52248975894,-0.318110234265,0.258553300824,0.56666162453,0.608341462344,0.394225508104,0.688844622505,0.110690227437,0.823213313055,0.556837063025,0.518947232917,0.199148814246,0.831284258983,2.82851531927e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.129,0.11,0.059,0.0,0.0,0.0,0.129,0.11,0.059,0.134,0.115,0.062,0.0,0.0,0.0,0.134,0.115,0.062,48580.0,0.01,0.001,0.0,3.09652687078e-18,8.628931712e-12,5.0030601181e-11,7.26152800351e-33,0.0,0.73131,0.0,4.97467714154e-32,0.0,5.84922475661,0.0,3.16987456557,0.0,1.87939108447,4.706e-26,0.0,0.00574484013078,4.997e-29,0.0,4.997e-29,3.73330579791e-07,2.41930637017e-07,4.22734234347e-07,3.80325486765e-07,2.82851531927e-06,1.91326128735e-06,9.42027281235e-07,3.61508076632e-07,1.50900207333e-06,0.944118209595,0.0210090217173
2716,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.537,3.141,0.964,4.805,3.366,1.03,0.0,0.835216162365,0.516766099763,0.103236822129,-0.0894566499865,0.129253342664,-0.102239431437,-0.326161645338,0.519655799119,0.169596446387,0.673872924282,0.360909763658,-0.0836233866851,0.422595280491,-0.64638661898,-0.0753272282192,0.551172236891,0.295194293439,0.606845824982,0.399822253757,0.686935448279,0.481054984753,0.779605770562,0.400999930362,0.128172653859,0.749128820127,0.649905979091,2.67346485842e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.133,0.11,0.061,0.0,0.0,0.0,0.133,0.11,0.061,0.137,0.114,0.063,0.0,0.0,0.0,0.137,0.114,0.063,61251.0,0.01,0.001,0.0,3.52307239221e-12,9.45193004686e-12,4.86753489163e-11,7.18796924511e-32,0.0,0.78019,0.0,1.07179540846e-31,0.0,2.99929000312,0.0,5.94845698955,0.0,2.95569261955,1.39e-24,0.0,0.00574484013078,1.412e-27,0.0,1.412e-27,8.68219736129e-07,5.72029265696e-07,9.82804674746e-07,7.93046519376e-07,1.28522448041e-06,6.61071206251e-07,4.57418105799e-07,2.67346485842e-06,2.31936183697e-06,0.954000186186,0.0170012142811
2717,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.272,3.226,1.03,4.54,3.495,1.166,0.0,0.789169850453,0.589187910158,0.0835511842211,-0.129561847144,0.0793818684483,-0.0725633021539,-0.331850172998,0.546352031333,0.132741349795,0.70788665704,0.259587562413,-0.0615050858813,0.50797450862,-0.573209989862,-0.0344427869686,0.600008934862,0.220027959671,0.60774954468,0.406591538734,0.682146473692,0.177078164642,0.72353676584,0.667186534699,0.479774545098,0.840987516189,0.25011274156,2.58058704274e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.129,0.112,0.063,0.0,0.0,0.0,0.129,0.112,0.063,0.133,0.117,0.067,0.0,0.0,0.0,0.133,0.117,0.067,104651.0,0.01,0.001,0.0,3.96601734172e-16,8.5678566513e-12,5.11633830022e-11,3.62798178357e-33,0.0,0.73337,0.0,4.88896569551e-32,0.0,0.552504379999,0.0,3.09954885126,0.0,4.53740131324,1.15e-25,0.0,0.00574484013078,1.096e-28,0.0,1.096e-28,4.6641424324e-07,3.12036572477e-07,5.23509781441e-07,6.31572075949e-07,2.58058704274e-06,2.37960668734e-06,7.24827464943e-07,1.27053603747e-06,3.77862031797e-07,0.948736876477,0.0192628051765
2718,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.408,3.219,1.131,4.727,3.475,1.248,0.0,0.836777874901,0.0434044516876,0.52343109981,0.0772302679644,-0.134067934688,0.100114810241,-0.35329316727,0.105313073054,0.50959909574,0.732467232233,0.240563161561,0.0802264743594,0.398155074837,-0.00530230142484,-0.673294691194,0.586958747506,0.192774018812,0.608046005075,0.415352496143,0.676581376968,0.557124107203,0.588355190083,0.586046840684,0.547600239156,0.70306546555,0.453688140937,4.45556117749e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.131,0.112,0.066,0.0,0.0,0.0,0.131,0.112,0.066,0.136,0.116,0.07,0.0,0.0,0.0,0.136,0.116,0.07,76212.0,0.01,0.001,0.0,1.29663717595e-10,1.29973303143e-10,1.38707498958e-10,1.53849398768e-29,0.0,0.75747,0.0,1.76008715682e-29,0.0,1.48572155264,0.0,2.92322823389,0.0,3.90944448619,3.267e-22,0.0,0.00574484013078,3.244e-25,0.0,3.244e-25,3.40664201316e-06,2.3270562619e-06,3.7906186783e-06,3.26186182592e-06,3.44471422041e-06,3.43119924827e-06,3.47032600222e-06,4.45556117749e-06,2.87517360259e-06,0.953975955216,0.0169953123016
2719,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.564,3.331,1.151,4.828,3.619,1.225,0.0,0.810836434438,0.0984168165776,0.560071171243,0.134937173191,-0.0311552441154,0.0736022067209,-0.445151954852,0.154108101607,0.578748452823,0.29687269831,0.591261342072,0.0819841772854,0.363655501153,-0.0404491409644,-0.56240483793,0.33068117131,0.658595398834,0.609986722559,0.419698485457,0.672137917103,0.205427410346,0.459418122419,0.864138049082,0.209355765021,0.818803062233,0.534538781503,2.35593968012e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.133,0.114,0.067,0.0,0.0,0.0,0.133,0.114,0.067,0.137,0.119,0.069,0.0,0.0,0.0,0.137,0.119,0.069,49307.0,0.01,0.001,0.0,2.83847694196e-14,8.60452828236e-12,4.98563114937e-11,1.46192577448e-32,0.0,0.78502,0.0,2.50895965464e-33,0.0,3.84464557808,0.0,0.0583673794319,0.0,0.784390621527,2.732e-25,0.0,0.00574484013078,2.745e-28,0.0,2.745e-28,5.81192328382e-07,3.99886638446e-07,6.40409678748e-07,5.40913182352e-07,1.20969893068e-06,2.27537143818e-06,6.02378736507e-07,2.35593968012e-06,1.53802688826e-06,0.959935692948,0.0148014529071
2720,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.49,3.304,1.213,4.758,3.674,1.326,0.0,0.783276226479,0.158060712814,0.584570476137,-0.140133452098,0.0116248927184,-0.0732730290395,-0.447167665513,0.101601001944,0.592791986384,0.141312191163,0.642633569031,-0.0823818841906,0.417568821065,-0.196483845112,-0.482662579228,0.158879259118,0.722521846782,0.607024770648,0.423347880652,0.672530668272,0.193962895364,0.50910671149,0.838563504773,0.147457768638,0.745449642881,0.650046949379,2.38420414193e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.132,0.113,0.069,0.0,0.0,0.0,0.132,0.113,0.069,0.136,0.119,0.072,0.0,0.0,0.0,0.136,0.119,0.072,21226.0,0.01,0.001,0.0,1.20372029764e-14,8.9016812817e-12,4.94409853972e-11,5.72590903668e-32,0.0,0.77193,0.0,1.72964241536e-32,0.0,1.15947922473,0.0,6.18957038063,0.0,5.6831097365,1.183e-24,0.0,0.00574484013078,1.17e-27,0.0,1.17e-27,8.34351888042e-07,5.81889109968e-07,9.2438934945e-07,3.96836645679e-07,1.04160230904e-06,1.71565147962e-06,4.7162061999e-07,2.38420414193e-06,2.07907354167e-06,0.958713319927,0.0151492669353
2722,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.467,3.444,1.182,4.805,3.736,1.318,0.0,0.793587871965,0.483934283229,0.342046893259,-0.134494760119,-0.030675418463,-0.0818592725051,-0.365417066592,0.399580833239,0.35728151843,0.0177291261729,0.756399483957,-0.0691515242104,0.474558513903,-0.518976174488,-0.303579210319,0.0149768750717,0.63897681505,0.608983100042,0.436435139131,0.662317109242,0.0517784692706,0.818433083618,0.57226416781,0.449564646999,0.462480148358,0.76420137434,2.64571018308e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.132,0.116,0.068,0.0,0.0,0.0,0.132,0.116,0.068,0.137,0.121,0.072,0.0,0.0,0.0,0.137,0.121,0.072,23558.0,0.01,0.001,0.0,8.86749466881e-17,8.83433291324e-12,4.99478427169e-11,6.84259164993e-33,0.0,0.7678,0.0,3.61645103559e-32,0.0,0.462909775916,0.0,3.10413615048,0.0,5.19420182995,6.428e-26,0.0,0.00574484013078,6.393e-29,0.0,6.393e-29,4.04138629719e-07,2.89630860162e-07,4.39532605995e-07,1.6738182529e-07,2.64571018308e-06,1.84993149286e-06,9.8875692655e-07,1.01716283327e-06,1.68075805605e-06,0.959788794555,0.0149975722713
2723,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.272,3.475,1.31,4.56,3.751,1.466,0.0,0.784803291316,0.0475745674527,0.5988081074,-0.151265372993,0.0191857216803,-0.0879803320207,-0.420993975689,-0.0242021133944,0.545646786269,0.0590576787369,0.71639344395,-0.083016157958,0.438424047092,-0.109305317411,-0.573499521335,0.0557254271955,0.675971889821,0.609373448049,0.441803595565,0.658387107832,0.33980369736,0.277397164035,0.898656920435,0.162433798818,0.76553117139,0.622557054921,2.82301232306e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.129,0.116,0.071,0.0,0.0,0.0,0.129,0.116,0.071,0.133,0.121,0.075,0.0,0.0,0.0,0.133,0.121,0.075,53629.0,0.01,0.001,0.0,6.6018040038e-15,8.44857959902e-12,4.992145031e-11,3.78214809e-32,0.0,0.73337,0.0,1.40018452694e-32,0.0,0.982397615941,0.0,6.2385824154,0.0,2.82718311043,6.767e-25,0.0,0.00574484013078,6.888e-28,0.0,6.888e-28,7.28447098532e-07,5.28133525248e-07,7.87038194636e-07,4.5571628003e-07,3.72021860465e-07,1.20520345124e-06,5.98999273816e-07,2.82301232306e-06,2.29577357988e-06,0.957389108799,0.0158941653649
2752,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.065,1.376,0.163,5.411,1.586,0.187,0.0,0.790747178394,0.265024510439,0.527692071889,0.160177028175,-0.0191129704348,0.0793418732735,-0.473416079634,0.298987389994,0.463299699302,0.383453919601,0.564362563857,0.0829165374696,0.370709900549,-0.207681985968,-0.551480922687,0.400730030445,0.589789322357,0.625531708633,0.172468547593,0.760897287146,0.622716931656,0.694414687457,0.360571580788,0.468728668531,0.698823349151,0.540314132685,8.44338970279e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.14,0.073,0.025,0.0,0.0,0.0,0.14,0.073,0.025,0.145,0.079,0.027,0.0,0.0,0.0,0.145,0.079,0.027,2421.0,0.01,0.001,0.0,4.85533635296e-10,4.85611184978e-10,4.88115238851e-10,1.97657011905e-29,0.0,0.87396,0.0,7.60781641324e-29,0.0,4.5492797536,0.0,3.55897485523,0.0,0.245066489734,4.541e-21,0.0,0.00574484013078,3.638e-24,0.0,3.638e-24,6.76643036479e-06,1.86560713278e-06,8.23069148562e-06,6.94552299743e-06,7.74520963909e-06,4.02166390421e-06,5.6633179445e-06,8.44338970279e-06,6.52823462429e-06,0.940117902814,0.0191885513866
2760,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.848,2.056,0.412,5.182,2.247,0.455,0.0,0.792493435242,0.584282138235,0.0747054137075,0.151968630805,-0.0435106245981,0.024223391067,-0.523370737608,0.531294934393,0.049779398286,0.663858087603,0.00603672588773,0.0266699045859,0.311029210252,-0.599126031648,-0.0965877140157,0.730906412151,0.00664642299632,0.613997514516,0.272373843797,0.740823556175,0.0568039503901,0.517571386194,0.853752406388,0.45060351268,0.847673547525,0.280010769771,2.70990748514e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.137,0.089,0.04,0.0,0.0,0.0,0.137,0.089,0.04,0.142,0.093,0.042,0.0,0.0,0.0,0.142,0.093,0.042,109582.0,0.01,0.001,0.0,9.07810745561e-14,8.58179113748e-12,5.09874083321e-11,8.65197006169e-34,0.0,0.83533,0.0,5.63025926613e-32,0.0,0.14014116686,0.0,6.24982174176,0.0,2.11942947974,1.881e-27,0.0,0.00574484013078,1.656e-30,0.0,1.656e-30,1.68520526895e-07,7.47569535447e-08,2.03329774261e-07,1.80302215485e-07,1.64283059473e-06,2.70990748514e-06,1.10304929615e-06,2.07505197729e-06,6.85448900904e-07,0.940297686004,0.020683949592
2764,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.758,2.441,0.571,5.057,2.674,0.653,0.0,0.830385294266,0.168816653625,0.511370362066,-0.141008778192,-0.0240432484957,-0.0405839046552,-0.322318605331,0.180285142748,0.630066717159,0.529404929052,0.429775852823,-0.0426930161337,0.450667541299,-0.192097511755,-0.493571712591,0.556917659089,0.452110943349,0.613519521551,0.330951080653,0.716983388155,0.265757507719,0.893678029196,0.361541874785,0.589587230331,0.47891177405,0.650407880108,2.82459291577e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.136,0.097,0.047,0.0,0.0,0.0,0.136,0.097,0.047,0.14,0.102,0.05,0.0,0.0,0.0,0.14,0.102,0.05,80902.0,0.01,0.001,0.0,3.54047755757e-11,3.65300474825e-11,5.9777122623e-11,1.1523200238e-30,0.0,0.81947,0.0,1.32199446027e-30,0.0,0.0149933996996,0.0,0.60632949943,0.0,3.55519280495,3.603e-23,0.0,0.00574484013078,3.609e-26,0.0,3.609e-26,1.98131202894e-06,1.06877993944e-06,2.31544027794e-06,8.39963330295e-07,2.82459291577e-06,1.14270305961e-06,2.26730633908e-06,1.8416947405e-06,2.50119716591e-06,0.944459661309,0.0198431343777
