Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb600,CL600,CLdb,CLdbs
2434,120621.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.255,2.03,0.346,5.507,2.12,0.368,0.0,0.799772036815,0.41776284009,0.401296942509,0.106754941174,-0.115771520841,0.0672269371059,-0.407285135431,0.508157853168,0.420610396884,0.144433811554,0.611228862016,0.0815701250579,0.42814759279,-0.301767781076,-0.371797888611,0.175249454731,0.741637457544,120621.0,120621.0,0.858114546648,0.453402183771,0.240968638175,0.500446446303,0.667339121934,0.551554032457,0.114879361894,0.592636888866,0.797235379399,5.75245823606e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.085,0.053,0.022,0.0,0.0,0.0,0.085,0.053,0.022,0.087,0.054,0.023,0.0,0.0,0.0,0.087,0.054,0.023,120621.0,0.01,0.001,0.0,1.66528108032e-10,1.6674921796e-10,1.73963384193e-10,5.30215004244e-29,0.0,0.92823,0.0,7.36178209374e-30,0.0,0.969079364941,0.0,3.07876522452,0.0,3.06450437542,2.818e-22,0.0,0.00205346093257,2.351e-25,0.0,2.351e-25,5.43632094038e-06,2.87239016711e-06,1.52658273747e-06,3.26962034834e-06,4.35999813454e-06,3.60352701284e-06,8.2891295163e-07,4.27617619644e-06,5.75245823606e-06,0.955735773269,0.97622198351,0.953244209335,0.0159933730683
2435,65250.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.436,1.962,0.374,5.675,2.036,0.385,0.0,0.808543847888,0.355687859241,0.444500000258,0.135462265835,0.0617472034696,0.0169604495306,-0.505808204536,0.351718786391,0.420426576193,0.53564944138,0.395582442299,0.0186201290804,0.299634010439,-0.372504574859,-0.486499360326,0.588065883651,0.434292506473,65250.0,65250.0,0.860444843659,0.457618540376,0.224098064527,0.452656362999,0.876914783511,0.161625120254,0.149666320652,0.253704621649,0.955632752377,4.02318808288e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.087,0.052,0.023,0.0,0.0,0.0,0.087,0.052,0.023,0.089,0.053,0.023,0.0,0.0,0.0,0.089,0.053,0.023,65250.0,0.01,0.001,0.0,4.57078932477e-11,4.65462440891e-11,6.77372333619e-11,3.81872525651e-30,0.0,0.96067,0.0,2.6022158975e-31,0.0,3.27634098979,0.0,0.0227126177237,0.0,5.59613311045,2.121e-23,0.0,0.00205346093257,1.767e-26,0.0,1.767e-26,2.85513872963e-06,1.51847550445e-06,7.43604971292e-07,1.69993464353e-06,3.2932218384e-06,6.06977309157e-07,6.30091168558e-07,1.06808960644e-06,4.02318808288e-06,0.960590486481,0.978926390048,0.958133744064,0.0140459040725
2436,104462.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.333,2.061,0.422,5.546,2.15,0.44,0.0,0.812857786226,0.437371337332,0.349110424784,-0.111734746099,0.116643861705,-0.070221292536,-0.359189812816,0.472832998228,0.439272644235,0.668164808012,0.0554611358611,-0.0758439936683,0.446723131749,-0.436849868625,-0.281884580429,0.721665546704,0.0599019739622,104462.0,104462.0,0.85889783514,0.464846036415,0.21497132651,0.367595184059,0.339812194015,0.865679763802,0.293450049599,0.836569906963,0.462642258289,3.91771402615e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.086,0.054,0.024,0.0,0.0,0.0,0.086,0.054,0.024,0.088,0.055,0.025,0.0,0.0,0.0,0.088,0.055,0.025,104462.0,0.01,0.001,0.0,6.79892026583e-11,6.85326573033e-11,8.38030708638e-11,1.08628591486e-29,0.0,0.9422,0.0,1.09558311401e-30,0.0,0.600558864251,0.0,3.52472200107,0.0,0.910970982364,5.015e-23,0.0,0.00205346093257,4.09e-26,0.0,4.09e-26,3.53469081835e-06,1.91301799777e-06,8.84688659045e-07,1.62963655713e-06,1.50646797875e-06,3.83776352641e-06,1.37424662986e-06,3.91771402615e-06,2.16658530184e-06,0.959121245769,0.978252693861,0.956530059187,0.0147211239149
2437,50178.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.268,2.389,0.45,5.45,2.489,0.477,0.0,0.839243128416,0.371541498527,0.370116506364,0.13501876314,-0.0491079585762,0.0794139088203,-0.410944764721,0.456549728464,0.384753168358,0.435361122697,0.528020709022,0.0829525215038,0.33705738683,-0.391912409779,-0.463575985711,0.454760424577,0.551548839117,50178.0,50178.0,0.860485379368,0.49439601325,0.123034523513,0.329745332435,0.940339315037,0.0838450256851,0.104966957028,0.54265136136,0.833373528465,2.9413844618e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.086,0.058,0.025,0.0,0.0,0.0,0.086,0.058,0.025,0.087,0.059,0.026,0.0,0.0,0.0,0.087,0.059,0.026,50178.0,0.01,0.001,0.0,4.30585724131e-12,9.843394848e-12,4.88275465931e-11,9.09318600815e-32,0.0,0.93048,0.0,7.00442985943e-33,0.0,0.537902162308,0.0,3.25154691594,0.0,5.85427409248,3.994e-25,0.0,0.00205346093257,3.287e-28,0.0,3.287e-28,1.05788038861e-06,6.07810265189e-07,1.51258595053e-07,6.48330281444e-07,1.84885241064e-06,1.64852277661e-07,3.70479941899e-07,1.9152831569e-06,2.9413844618e-06,0.961199229801,0.979947569359,0.9580193394,0.0147801256243
2438,53950.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.172,2.396,0.465,5.348,2.489,0.484,0.0,0.820599608226,0.386374790426,0.390758716441,-0.107136894591,-0.114717547244,0.0552287596753,-0.351690754108,0.496084650287,0.449111615353,0.647302367709,0.0803854404902,0.0627879687808,0.442648112541,-0.320565147159,-0.384003789019,0.735899214366,0.091387866713,53950.0,53950.0,0.857340554026,0.502170603922,0.113101100701,0.335466557404,0.431689782899,0.83732079886,0.388863662251,0.750628228748,0.534174423188,7.95221022919e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.085,0.058,0.025,0.0,0.0,0.0,0.085,0.058,0.025,0.086,0.059,0.026,0.0,0.0,0.0,0.086,0.059,0.026,53950.0,0.01,0.001,0.0,3.49223943919e-10,3.49338309471e-10,3.52571008951e-10,3.10536472862e-28,0.0,0.91327,0.0,1.0860829529e-29,0.0,0.696538128834,0.0,0.232787956784,0.0,1.87278185783,1.237e-21,0.0,0.00205346093257,1.068e-24,0.0,1.068e-24,7.86369375843e-06,4.60600612579e-06,1.03738522047e-06,3.18599584887e-06,4.09984788635e-06,7.95221022919e-06,3.97820046004e-06,7.67916844593e-06,5.46477632744e-06,0.958705608622,0.978543336797,0.955584574869,0.0156913950817
2439,134386.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.229,2.412,0.539,5.441,2.504,0.557,0.0,0.835179886166,0.396229594752,0.353504746953,0.0716794681472,-0.123988361202,0.0828676298096,-0.398684733799,0.48410137247,0.361293935858,0.634450754459,0.258395495736,0.0864029798111,0.359433612491,-0.404964185599,-0.434917306613,0.661518084379,0.269419323959,134386.0,134386.0,0.858414171145,0.507541436379,0.0743424585033,0.200221838765,0.262398679257,0.943958764145,0.463885482826,0.828184609491,0.31451631345,5.60515922133e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.085,0.058,0.027,0.0,0.0,0.0,0.085,0.058,0.027,0.087,0.059,0.028,0.0,0.0,0.0,0.087,0.059,0.028,134386.0,0.01,0.001,0.0,1.32138865034e-10,1.32433584346e-10,1.40999825338e-10,4.73732291101e-29,0.0,0.92349,0.0,6.58842693451e-31,0.0,3.82055301129,0.0,2.91214479239,0.0,5.35148105315,1.784e-22,0.0,0.00205346093257,1.451e-25,0.0,1.451e-25,4.85207290628e-06,2.86881104139e-06,4.20210943406e-07,1.18890287213e-06,1.5581044772e-06,5.60515922133e-06,2.95155635968e-06,5.26947628591e-06,2.00116765787e-06,0.961448146244,0.980079683964,0.958045477814,0.0146805424947
2440,49678.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.678,0.896,0.061,5.923,0.948,0.068,0.0,0.812699142224,0.411631218603,0.379451225493,-0.0251397053481,0.159576335297,-0.0332378628979,-0.480670051697,0.354734372355,0.358142958228,0.138822646417,0.703190561125,-0.0314564462027,0.326162753993,-0.49795333829,-0.429553403864,0.131382307043,0.665502355677,49678.0,49678.0,0.860232853971,0.25408746466,0.44208483038,0.19618778702,0.879370174509,0.433841501483,0.39964158627,0.240648818396,0.88451950161,3.07310424763e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.089,0.035,0.009,0.0,0.0,0.0,0.089,0.035,0.009,0.091,0.036,0.01,0.0,0.0,0.0,0.091,0.036,0.01,49678.0,0.01,0.001,0.0,2.45379427299e-11,2.59802122847e-11,5.46350534163e-11,3.36883254101e-31,0.0,1.0041,0.0,2.4131794735e-32,0.0,3.23922127271,0.0,2.96918692909,0.0,1.08523016884,6.549e-24,0.0,0.00205346093257,5.224e-27,0.0,5.224e-27,2.12878533076e-06,6.28780527274e-07,1.09401041534e-06,6.85610609847e-07,3.07310424763e-06,1.51613074864e-06,1.23774923938e-06,7.45325066658e-07,2.73948802613e-06,0.958417740236,0.975255304337,0.959861406233,0.011600457543
2441,50728.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.608,0.917,0.076,5.84,0.964,0.085,0.0,0.825153469094,0.312980099874,0.443817755515,-0.0903901962936,0.126572595091,-0.0783076614875,-0.395246421066,0.338617931566,0.569601043101,0.606492204966,0.175236783305,-0.0942446581221,0.384561924329,-0.34574496427,-0.382651570982,0.729924115022,0.210900573702,50728.0,50728.0,0.861111506114,0.26614896747,0.433187835878,0.467014792972,0.484196830063,0.739899055887,0.0763981026814,0.745558176814,0.662047079061,2.891605093e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.036,0.01,0.0,0.0,0.0,0.088,0.036,0.01,0.09,0.037,0.011,0.0,0.0,0.0,0.09,0.037,0.011,50728.0,0.01,0.001,0.0,2.26925912774e-11,2.42895611642e-11,5.42449263651e-11,3.64810760122e-31,0.0,0.99162,0.0,1.44494953141e-31,0.0,4.07805304786,0.0,0.0766025868927,0.0,3.5035733028,5.786e-24,0.0,0.00205346093257,4.9e-27,0.0,4.9e-27,2.06589479675e-06,6.38518662395e-07,1.03926203494e-06,1.22996322723e-06,1.27521505674e-06,1.94865054448e-06,2.96305707159e-07,2.891605093e-06,2.56771203798e-06,0.956783286008,0.974187440304,0.957982826705,0.0122014292079
2442,70728.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.469,1.023,0.092,5.715,1.094,0.094,0.0,0.807464010061,0.349638255934,0.451139871374,0.020601207274,-0.147659639575,0.0380400990012,-0.277273905073,0.373996164952,0.438673892756,0.208889759468,0.738734922174,0.0308811768176,0.518382443577,-0.340693393821,-0.475232577025,0.16957793925,0.599709368586,70728.0,70728.0,0.862256561994,0.284305353992,0.419146856112,0.0992293367712,0.798425836719,0.593860018846,0.504815510371,0.501074051369,0.702912580293,3.16460875782e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.087,0.038,0.011,0.0,0.0,0.0,0.087,0.038,0.011,0.089,0.039,0.011,0.0,0.0,0.0,0.089,0.039,0.011,70728.0,0.01,0.001,0.0,3.48896410385e-11,3.59156498315e-11,6.16454058397e-11,1.12328512238e-30,0.0,0.96666,0.0,4.35680605512e-32,0.0,0.111517074771,0.0,6.23089223175,0.0,4.61503227818,1.239e-23,0.0,0.00205346093257,1.203e-26,0.0,1.203e-26,2.50207727111e-06,8.24991070677e-07,1.21627119834e-06,3.93301436072e-07,3.16460875782e-06,2.35379985232e-06,1.66066558757e-06,1.64835750257e-06,2.31233531692e-06,0.953449136175,0.972471074372,0.953210551446,0.0139846613414
2443,141890.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.493,1.039,0.086,5.741,1.092,0.096,0.0,0.805203315565,0.510499909739,0.260837945284,-0.0988547449517,-0.115016383441,-0.0314739459248,-0.366186513639,0.587335252057,0.32526063164,0.195069042351,0.613276218249,-0.0366909972574,0.463916176998,-0.429482707905,-0.190107430849,0.227403253313,0.714931521315,141890.0,141890.0,0.864245728924,0.291076247159,0.410309564081,0.184862749645,0.5957957757,0.781570954842,0.419762045779,0.859907459051,0.290446185708,2.71367306752e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.087,0.038,0.011,0.0,0.0,0.0,0.087,0.038,0.011,0.089,0.039,0.012,0.0,0.0,0.0,0.089,0.039,0.012,141890.0,0.01,0.001,0.0,5.73489980991e-12,1.05047797768e-11,4.83156148605e-11,5.76582702651e-32,0.0,0.9709,0.0,3.55784770202e-32,0.0,0.348253271497,0.0,0.00786293244702,0.0,4.89414691229,4.013e-25,0.0,0.00205346093257,3.963e-28,0.0,3.963e-28,1.06377106818e-06,3.58275985636e-07,5.0503627459e-07,6.41857353823e-07,2.06864768994e-06,2.71367306752e-06,7.68621713859e-07,1.57456719011e-06,5.31832849796e-07,0.954346614725,0.973058032184,0.953976619395,0.0137890910043
2444,28905.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.518,1.174,0.106,5.761,1.251,0.115,0.0,0.814771648621,0.0823977656891,0.556638658858,0.110850549106,0.0849901643786,0.0102956595887,-0.476985783716,0.0824928985989,0.508723071082,0.506569820987,0.5001613106,0.0099541737615,0.329282001565,-0.0878393204461,-0.640346799857,0.489767943179,0.483571989884,28905.0,28905.0,0.861379109061,0.309500077232,0.402784970756,0.325986435265,0.886491029634,0.328430355481,0.297536642152,0.433387203743,0.85067471939,3.34490086841e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.04,0.012,0.0,0.0,0.0,0.088,0.04,0.012,0.089,0.042,0.013,0.0,0.0,0.0,0.089,0.042,0.013,28905.0,0.01,0.001,0.0,3.65671851369e-11,3.75998362959e-11,6.06029332778e-11,1.21527967342e-30,0.0,0.97539,0.0,2.12727094161e-31,0.0,0.106982002354,0.0,3.3579864603,0.0,5.64006297194,1.439e-23,0.0,0.00205346093257,1.377e-26,0.0,1.377e-26,2.59459640949e-06,9.32258259663e-07,1.21324562893e-06,1.11220318971e-06,3.02453735538e-06,1.12054137671e-06,1.16993082084e-06,1.70410287401e-06,3.34490086841e-06,0.95478305566,0.973658554647,0.955405676619,0.013637423684
2445,72076.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.493,1.28,0.146,5.716,1.356,0.153,0.0,0.798794838177,0.45127762657,0.37100801291,-0.117698766502,-0.0823126052265,-0.0595458845455,-0.359402499964,0.44388119971,0.421304857184,0.105411784449,0.694005896379,-0.0591737335864,0.475088840543,-0.437907427461,-0.303990692202,0.10475297995,0.689668485626,72076.0,72076.0,0.861564672073,0.338517171158,0.378302049514,0.446008788738,0.515509919859,0.731659540289,0.236116302293,0.786939408798,0.570066187975,6.8451316312e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.087,0.042,0.014,0.0,0.0,0.0,0.087,0.042,0.014,0.089,0.043,0.015,0.0,0.0,0.0,0.089,0.043,0.015,72076.0,0.01,0.001,0.0,2.49043930005e-10,2.49198617464e-10,2.53676623334e-10,6.99699241564e-29,0.0,0.9709,0.0,1.83534417979e-29,0.0,0.721716162089,0.0,5.84887803744,0.0,2.92539652382,6.33e-22,0.0,0.00205346093257,5.521e-25,0.0,5.521e-25,6.68299231236e-06,2.62581292593e-06,2.93441661503e-06,3.56402739544e-06,4.11940644084e-06,5.84664408319e-06,2.05383940796e-06,6.8451316312e-06,4.95867668026e-06,0.954849357142,0.973922732214,0.95464064934,0.01409659044
2446,145516.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.525,1.31,0.161,5.735,1.374,0.172,0.0,0.787444010523,0.399189189206,0.446293284942,0.0813299806956,0.12160452117,-0.0347552405757,-0.470054427511,0.278394069176,0.350885627695,0.634583818078,0.417756274384,-0.0289820494284,0.39614754768,-0.458831350163,-0.479916769523,0.529173134104,0.34836280206,145516.0,145516.0,0.859977702072,0.348321986013,0.372974725683,0.302695332706,0.926734068437,0.222574710952,0.406055328332,0.137590413116,0.903431208533,6.72467912631e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.043,0.015,0.0,0.0,0.0,0.088,0.043,0.015,0.089,0.044,0.015,0.0,0.0,0.0,0.089,0.044,0.015,145516.0,0.01,0.001,0.0,1.82987380969e-10,1.8320421142e-10,1.89818845193e-10,3.74216403823e-29,0.0,0.97664,0.0,6.53918107492e-30,0.0,0.160120593278,0.0,3.32239146155,0.0,2.13810341614,3.402e-22,0.0,0.00205346093257,2.941e-25,0.0,2.941e-25,5.71148232348e-06,2.3133563361e-06,2.47708579852e-06,2.09910966308e-06,6.42664827626e-06,1.54349498005e-06,3.02246785895e-06,1.02415255343e-06,6.72467912631e-06,0.956173849251,0.974816321735,0.955615214823,0.0138390909656
2447,134965.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.516,1.428,0.149,5.785,1.485,0.164,0.0,0.792595793817,0.318797904997,0.498940502268,0.113424277852,-0.0913953597505,0.0667954873723,-0.385631252879,0.371263339652,0.488378201677,0.0539161365738,0.683791060664,0.0694288373874,0.462383438103,-0.236268798005,-0.466104699411,0.0560417301527,0.710748887769,134965.0,134965.0,0.864407263685,0.360511175459,0.350473643599,0.313548718067,0.121042010193,0.941825903852,0.207388290832,0.814394134985,0.541989197058,3.03852103713e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.045,0.014,0.0,0.0,0.0,0.088,0.045,0.014,0.09,0.045,0.015,0.0,0.0,0.0,0.09,0.045,0.015,134965.0,0.01,0.001,0.0,1.60308909585e-11,1.8344865181e-11,5.1303579526e-11,4.3426677493e-31,0.0,0.97514,0.0,6.38387656542e-32,0.0,4.17208047397,0.0,3.24496955598,0.0,2.76996229124,3.316e-24,0.0,0.00205346093257,2.782e-27,0.0,2.782e-27,1.80393627818e-06,7.52352757108e-07,7.31405376602e-07,7.28859417046e-07,2.81368106148e-07,2.18932063723e-06,7.7376991984e-07,3.03852103713e-06,2.02217268815e-06,0.956799333171,0.975530805321,0.955475949725,0.0141783429395
2448,26257.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.593,1.526,0.21,5.825,1.616,0.221,0.0,0.828216946764,0.335070403946,0.426869824852,0.0479254840849,-0.1314146647,0.0750410897806,-0.417530690697,0.435851671406,0.475629840227,0.58862105421,0.239524085071,0.089665071968,0.355040590824,-0.283914720567,-0.456850067411,0.703331326103,0.28620245773,26257.0,26257.0,0.861903545644,0.379018212167,0.336849332568,0.412404809514,0.589318053689,0.69471325357,0.268207896304,0.703536294547,0.658104252088,3.63751822924e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.046,0.017,0.0,0.0,0.0,0.088,0.046,0.017,0.09,0.047,0.018,0.0,0.0,0.0,0.09,0.047,0.018,26257.0,0.01,0.001,0.0,7.34038615079e-11,7.39528113572e-11,8.78971795483e-11,7.68674073041e-30,0.0,0.98887,0.0,1.48986982913e-30,0.0,3.3804857023,0.0,6.08734486088,0.0,3.29947503472,5.546e-23,0.0,0.00205346093257,4.704e-26,0.0,4.704e-26,3.63751822924e-06,1.59958230006e-06,1.4216156714e-06,1.79867025828e-06,2.57026307983e-06,3.02993572917e-06,1.36894345377e-06,3.59087639919e-06,3.3589895011e-06,0.960135761862,0.977820094611,0.958595375095,0.0132593385406
2449,52338.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.532,1.524,0.214,5.758,1.609,0.228,0.0,0.810239026739,0.500268194303,0.26834643811,0.0801140325268,-0.121722570887,0.090087685936,-0.383305569791,0.493019759646,0.192830782457,0.669775366495,0.34074890078,0.077140586639,0.427227221103,-0.52797706237,-0.344543103936,0.573517502985,0.29177761455,52338.0,52338.0,0.859754745811,0.386679066426,0.333618159943,0.0963730714379,0.751950178406,0.652137378392,0.477688109624,0.557686198344,0.678822638176,2.78013343644e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.046,0.017,0.0,0.0,0.0,0.088,0.046,0.017,0.089,0.047,0.018,0.0,0.0,0.0,0.089,0.047,0.018,52338.0,0.01,0.001,0.0,1.87799753056e-11,2.07109349607e-11,5.4668583839e-11,5.94135518539e-31,0.0,0.97789,0.0,6.28171454653e-32,0.0,0.335202988943,0.0,2.95061238627,0.0,1.55106210759,4.164e-24,0.0,0.00205346093257,3.493e-27,0.0,3.493e-27,1.89947238935e-06,8.54297360721e-07,7.37068898408e-07,3.5631349785e-07,2.78013343644e-06,2.4111024678e-06,1.18400846814e-06,1.38229352605e-06,1.68254502419e-06,0.958635367285,0.97688005845,0.956926104883,0.0138068258373
2450,44029.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.493,1.629,0.22,5.708,1.698,0.242,0.0,0.833342155508,0.178721098765,0.504359890954,-0.100012005029,0.0960120823446,-0.0733018478205,-0.413815773488,0.175068217787,0.63496965369,0.465760310223,0.415470018357,-0.090305277546,0.347518565574,-0.230278915715,-0.476252189753,0.573800188334,0.511844331832,44029.0,44029.0,0.862190191647,0.394615229652,0.317658454876,0.47630496295,0.844225564454,0.245798247741,0.171002517408,0.365446170011,0.914990292771,9.01924623661e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.087,0.048,0.017,0.0,0.0,0.0,0.087,0.048,0.017,0.089,0.049,0.018,0.0,0.0,0.0,0.089,0.049,0.018,44029.0,0.01,0.001,0.0,3.2110928019e-10,3.21221876915e-10,3.25173870052e-10,1.42459412284e-28,0.0,0.9709,0.0,2.96344784448e-29,0.0,3.2133756039,0.0,0.0459196785809,0.0,5.86870943924,1.045e-21,0.0,0.00205346093257,8.974e-25,0.0,8.974e-25,7.58086007518e-06,3.46967857963e-06,2.79303142328e-06,4.32478973284e-06,7.66546296461e-06,2.23181747173e-06,1.68560674771e-06,3.60227755376e-06,9.01924623661e-06,0.958198508659,0.976989098661,0.956363003099,0.0142243906259
2451,105975.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.587,1.606,0.231,5.811,1.684,0.242,0.0,0.831181573008,0.233165264124,0.481259863899,-0.0770022166876,0.131265967879,-0.0930661660276,-0.318100179739,0.190806619101,0.531159728026,0.73866243263,0.161217097242,-0.0783591615616,0.439486062216,-0.318685346218,-0.542148255132,0.621933527172,0.135740378147,105975.0,105975.0,0.861206801728,0.40100052095,0.312284208464,0.44293060575,0.703629931421,0.55562343192,0.243103941009,0.592891106706,0.76771128001,5.76636010819e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.088,0.047,0.018,0.0,0.0,0.0,0.088,0.047,0.018,0.09,0.048,0.018,0.0,0.0,0.0,0.09,0.048,0.018,105975.0,0.01,0.001,0.0,1.82991006479e-10,1.83195939165e-10,1.89635549876e-10,5.08429061864e-29,0.0,0.98787,0.0,9.3852157543e-30,0.0,4.19310305276,0.0,6.12712129416,0.0,5.86545837744,3.404e-22,0.0,0.00205346093257,3.098e-25,0.0,3.098e-25,5.72102908497e-06,2.6638615009e-06,2.0745157096e-06,3.04156602279e-06,4.83176566318e-06,3.81541787824e-06,1.82597925038e-06,4.45326741345e-06,5.76636010819e-06,0.960593966705,0.978327603315,0.958962909163,0.0132722542268
