Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdbQ
1443,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.305,3.836,1.69,4.836,4.404,2.072,0.0,0.793147037736,0.475841939982,0.348618524329,0.151250639762,0.00897736885008,0.087924023447,-0.411563993205,0.428796028357,0.233088351403,0.22864193259,0.729665059301,0.0720252295237,0.434297810771,-0.485478350506,-0.422083084646,0.187297930963,0.597723936089,0.416088392131,0.315189536709,0.852951350244,0.0971963322058,0.716331178668,0.690957679944,0.320245179256,0.844067262534,0.430108685661,2.24502741226e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.23,0.218,0.144,0.0,0.0,0.0,0.23,0.218,0.144,0.244,0.233,0.16,0.0,0.0,0.0,0.244,0.233,0.16,85773.0,0.01,0.001,3.27066281761e-18,8.51659612082e-12,5.03685253391e-11,9.42727602424e-33,0.0,0.70308,0.0,1.38459135759e-31,0.0,0.991246388378,0.0,6.05017970246,0.0,5.44167282161,2.591e-24,0.0,0.0182304231895,2.5e-27,0.0,2.5e-27,5.89234238142e-07,4.46348588533e-07,1.20788791165e-06,2.55264166765e-07,1.88128170375e-06,1.81464395248e-06,8.5177951804e-07,2.24502741226e-06,1.14399151871e-06,0.948378118464
1444,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.441,3.861,1.715,4.91,4.552,2.109,0.0,0.794225513742,0.578191740273,0.11731962568,0.14410510843,0.0192345510923,0.0669216314284,-0.456509766095,0.501079782114,0.0509486114046,0.380884375117,0.623193960537,0.0611515088731,0.390623418384,-0.607832833684,-0.169684867204,0.348043730367,0.569460878254,0.418465188898,0.309983824322,0.853696031582,0.521396077196,0.775896724885,0.355148423898,0.091132379746,0.70692121838,0.701396664068,2.50987733037e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.234,0.218,0.145,0.0,0.0,0.0,0.234,0.218,0.145,0.246,0.237,0.161,0.0,0.0,0.0,0.246,0.237,0.161,67580.0,0.01,0.001,1.18246335957e-13,8.96252386267e-12,4.88366870877e-11,1.28316445332e-32,0.0,0.72654,0.0,1.49219762555e-32,0.0,2.49704060292,0.0,2.9885111395,0.0,3.50283866563,7.127e-25,0.0,0.0182304231895,6.833e-28,0.0,6.833e-28,4.2920560382e-07,3.17939933887e-07,8.75607172196e-07,8.92758431437e-07,1.32852618836e-06,6.08101525334e-07,3.23559525503e-07,2.50987733037e-06,2.49026276333e-06,0.952650629964
1458,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.774,3.75,1.246,5.378,4.416,1.517,0.0,0.784909445698,0.436587793733,0.415228732858,-0.119599753453,0.081174249616,-0.0767423772388,-0.460339568877,0.371506651032,0.43462941342,0.265115731085,0.620477090006,-0.0823173505679,0.399173026033,-0.444422849503,-0.335476690458,0.284375143982,0.665551836874,0.425459715902,0.275784539677,0.861932084227,0.794588889712,0.346251070604,0.49873709753,0.414982518314,0.905822238767,0.0852970178219,5.39348858969e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.243,0.215,0.124,0.0,0.0,0.0,0.243,0.215,0.124,0.258,0.233,0.137,0.0,0.0,0.0,0.258,0.233,0.137,53219.0,0.01,0.001,1.15402114941e-10,1.15744323722e-10,1.26131298762e-10,4.03853300379e-30,0.0,0.78423,0.0,1.13050144749e-29,0.0,2.83972578649,0.0,2.12848380769,0.0,3.0261146644,5.662e-22,0.0,0.0182304231895,5.144e-25,0.0,5.144e-25,2.31649594735e-06,1.5015611223e-06,4.69295236511e-06,4.32626776836e-06,1.88521997464e-06,2.7154548193e-06,2.47090806745e-06,5.39348858969e-06,5.07879441096e-07,0.95268585623
1459,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.749,3.935,1.554,5.341,4.379,1.863,0.0,0.789706303383,0.100483155623,0.583470047139,0.107385403907,-0.119574951192,0.0900503017499,-0.386977053232,0.162983240437,0.548593318892,0.385923635141,0.604718517221,0.0850955696267,0.459632899012,-0.032815730334,-0.566454588802,0.364689411658,0.57144579959,0.425697745966,0.283962310303,0.85915472146,0.133852721293,0.793009196442,0.594323029472,0.19670784164,0.863887514594,0.463685655553,2.00472519523e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.242,0.22,0.138,0.0,0.0,0.0,0.242,0.22,0.138,0.257,0.232,0.152,0.0,0.0,0.0,0.257,0.232,0.152,49158.0,0.01,0.001,3.71396757547e-14,8.44693778037e-12,4.86559298593e-11,8.59431665076e-32,0.0,0.77995,0.0,4.7045971617e-31,0.0,1.84475148787,0.0,5.76406440749,0.0,0.95580999744,1.194e-23,0.0,0.0182304231895,1.084e-26,0.0,1.084e-26,8.83208853563e-07,5.89145770479e-07,1.78251603107e-06,3.38379332837e-07,2.00472519523e-06,1.5024470796e-06,4.07177702711e-07,1.78821408776e-06,9.59811558268e-07,0.958949738625
1461,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.564,4.022,1.591,5.218,4.651,1.937,0.0,0.830253925852,0.198242155235,0.497746066401,0.149746400467,0.0346891254505,0.0212602183648,-0.47221034161,0.211368385853,0.493625069241,0.625296585917,0.311812880604,0.0212586178625,0.294604626857,-0.22830876873,-0.610312791829,0.62524951262,0.311789406846,0.422334322763,0.299369879925,0.855576644615,0.165327248968,0.712900440502,0.68149824848,0.229143966339,0.769819548289,0.595710421062,1.88711317602e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.237,0.223,0.14,0.0,0.0,0.0,0.237,0.223,0.14,0.254,0.24,0.155,0.0,0.0,0.0,0.254,0.24,0.155,101404.0,0.01,0.001,7.87775731594e-18,8.85459724705e-12,4.85247528713e-11,4.69570168165e-32,0.0,0.7479,0.0,8.87959032209e-32,0.0,4.52317234523,0.0,0.242025148645,0.0,4.02496030339,4.384e-24,0.0,0.0182304231895,4.162e-27,0.0,4.162e-27,6.82204546159e-07,4.83577777273e-07,1.38202898766e-06,4.37636466688e-07,1.88711317602e-06,1.80398867931e-06,5.49194663356e-07,1.84504438158e-06,1.42775299468e-06,0.956891370057
1472,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.638,3.651,1.036,5.354,4.096,1.234,0.0,0.781166286055,0.134896195023,0.589625014106,0.143859105418,0.056825615942,0.0342234497123,-0.47385771595,0.121455617463,0.412056978639,0.56478562191,0.520348345966,0.027699434983,0.404103446355,-0.128556820226,-0.658085163655,0.457120563384,0.42115436342,0.430388847734,0.243947817235,0.869054027211,0.5834739517,0.731322471232,0.353165104107,0.181260106812,0.793110698862,0.581481034109,2.88315603722e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.239,0.212,0.113,0.0,0.0,0.0,0.239,0.212,0.113,0.257,0.225,0.123,0.0,0.0,0.0,0.257,0.225,0.123,106102.0,0.01,0.001,3.26640001759e-15,8.86323751668e-12,4.83600841971e-11,1.7965968035e-32,0.0,0.76072,0.0,7.53821985216e-32,0.0,2.09178082995,0.0,6.0104416492,0.0,2.99646233343,3.507e-24,0.0,0.0182304231895,3.133e-27,0.0,3.133e-27,6.57483885294e-07,3.72667088214e-07,1.32761111574e-06,5.44136379921e-07,6.820170136e-07,3.29354859293e-07,6.58925887663e-07,2.88315603722e-06,2.11382919992e-06,0.944779102321
1476,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.478,3.836,1.32,5.082,4.256,1.604,0.0,0.791968195007,0.0143410565277,0.590601357426,-0.0149928935007,-0.153446935275,0.00569703162338,-0.343905784449,0.0197833363968,0.639661218538,0.112004174546,0.677933304417,0.00588665097073,0.50442846935,-0.00753716859479,-0.491293910906,0.115732108649,0.700497558792,0.428014139294,0.282915341788,0.858348883581,0.292030538549,0.508018072145,0.810330675051,0.028197950707,0.843251887579,0.536778473553,2.75790168549e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.235,0.218,0.128,0.0,0.0,0.0,0.235,0.218,0.128,0.25,0.229,0.141,0.0,0.0,0.0,0.25,0.229,0.141,11440.0,0.01,0.001,3.48816013593e-17,8.66953059916e-12,5.11148355626e-11,1.10050793142e-31,0.0,0.73295,0.0,5.36519855151e-31,0.0,1.31432946113,0.0,5.6770782289,0.0,6.04834909684,1.818e-23,0.0,0.0182304231895,1.636e-26,0.0,1.636e-26,9.86542926792e-07,6.52100254871e-07,1.97843468726e-06,2.08553608756e-07,3.62801105617e-07,5.78697650622e-07,9.22229489526e-08,2.75790168549e-06,1.75556352587e-06,0.947903484298
1477,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.157,3.725,1.591,4.848,4.466,1.974,0.0,0.810382293048,0.514920296958,0.235463828102,-0.133085366343,-0.0705882271713,-0.0100994361972,-0.304736158977,0.566291031257,0.266713854542,0.592189907322,0.405614566034,-0.00956464950856,0.500222881718,-0.490444977565,-0.216923454541,0.560832188595,0.384136409591,0.425656326043,0.290297517797,0.85705544935,0.367714280763,0.407540729006,0.835880829978,0.0189913619338,0.864436874111,0.502382542342,2.83687682303e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.226,0.214,0.14,0.0,0.0,0.0,0.226,0.214,0.14,0.245,0.235,0.156,0.0,0.0,0.0,0.245,0.235,0.156,96676.0,0.01,0.001,6.91625505372e-18,8.7066844148e-12,4.99369566321e-11,8.28318666751e-32,0.0,0.6775,0.0,4.10902478064e-31,0.0,5.17976170176,0.0,0.542557247922,0.0,5.96580313593,1.264e-23,0.0,0.0182304231895,1.147e-26,0.0,1.147e-26,8.95936768272e-07,6.11028672708e-07,1.80396118309e-06,3.84571636489e-07,4.26223873506e-07,8.74200637592e-07,6.23251461401e-08,2.83687682303e-06,1.64870036593e-06,0.940315907244
1478,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.688,3.244,1.271,5.317,3.676,1.554,0.0,0.831509070884,0.224246580413,0.481981255761,-0.0323119739025,0.157975129845,-0.0551052649433,-0.432569390959,0.170822620705,0.450669513841,0.262738769019,0.713114361505,-0.0456540904796,0.341109221279,-0.320018812605,-0.618637310059,0.217676106732,0.590807205373,0.429346689629,0.275575545553,0.860069496493,0.760615429452,0.619042499598,0.195577483802,0.414573531226,0.750491824993,0.514675439307,3.46034043632e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.24,0.2,0.125,0.0,0.0,0.0,0.24,0.2,0.125,0.256,0.213,0.138,0.0,0.0,0.0,0.256,0.213,0.138,67478.0,0.01,0.001,5.24985402492e-11,5.32203769835e-11,7.32749805816e-11,3.26375666735e-31,0.0,0.76926,0.0,2.41103234151e-30,0.0,1.63555004291,0.0,2.89840840461,0.0,2.90109811674,1.104e-22,0.0,0.0182304231895,9.841e-26,0.0,9.841e-26,1.55350211277e-06,9.97113061741e-07,3.11198342087e-06,2.81857197957e-06,2.2939527335e-06,7.24741037762e-07,1.91150057356e-06,3.46034043632e-06,2.37304681398e-06,0.940499191297
1487,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.86,3.281,0.814,5.65,3.923,1.221,0.0,0.80469789812,0.463874599025,0.336760253545,-0.0665802271605,-0.139431897801,-0.00145914611953,-0.352001501631,0.541763285877,0.394589752859,0.27115687903,0.594439424763,-0.00165510438272,0.478070462519,-0.382153748584,-0.275976211783,0.307572307448,0.674270577855,0.435536703692,0.236293738872,0.868604080526,0.687291872981,0.492327871565,0.534081593219,0.091178880679,0.74620018608,0.659448022222,2.7118935042e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.245,0.201,0.1,0.0,0.0,0.0,0.245,0.201,0.1,0.264,0.22,0.123,0.0,0.0,0.0,0.264,0.22,0.123,127388.0,0.01,0.001,1.61758619562e-13,9.04521276603e-12,5.13849469468e-11,2.97418954089e-32,0.0,0.7992,0.0,1.40731054261e-31,0.0,5.30417818779,0.0,3.55645525531,0.0,0.0558321011579,6.91e-24,0.0,0.0182304231895,6.056e-27,0.0,6.056e-27,7.88335658951e-07,4.27699385059e-07,1.57220175564e-06,5.89245350951e-07,4.22094194429e-07,4.57891484251e-07,3.31368738371e-07,2.7118935042e-06,2.39661265326e-06,0.940827161485
1491,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.725,3.602,1.098,5.354,4.083,1.345,0.0,0.798862279931,0.330305170393,0.478072394512,0.0801124735862,-0.133215349326,0.0871155999695,-0.32758162427,0.360432243084,0.410201264233,0.409394763753,0.64754968926,0.0709136527624,0.491824626506,-0.299335521053,-0.523991456819,0.333254642449,0.527117001165,0.434830413293,0.251275407816,0.864744575642,0.148470594618,0.858174165104,0.491419967931,0.471620298682,0.15308616901,0.868411721898,2.79675343786e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.241,0.211,0.116,0.0,0.0,0.0,0.241,0.211,0.116,0.257,0.224,0.129,0.0,0.0,0.0,0.257,0.224,0.129,117228.0,0.01,0.001,3.43748678879e-17,8.64033524967e-12,4.92097723806e-11,3.00056768076e-32,0.0,0.77568,0.0,3.47315128292e-31,0.0,4.20621869674,0.0,3.55741065512,0.0,1.3884234665,6.863e-24,0.0,0.0182304231895,5.927e-27,0.0,5.927e-27,7.85664488043e-07,4.54011859806e-07,1.56244614806e-06,4.83859410832e-07,2.79675343786e-06,1.60151696547e-06,4.33843080716e-07,1.40823826633e-07,7.9885114744e-07,0.946766561338
1506,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.91,3.343,0.802,5.576,3.799,0.987,0.0,0.797592529744,0.153693801774,0.560834947898,-0.153390661827,0.0464740559132,-0.0916031741133,-0.372865319357,0.0852958051925,0.563940324761,0.393472484446,0.610291448262,-0.0843455721154,0.457506604404,-0.211769892858,-0.540085016193,0.362298164158,0.561938839555,0.441833392901,0.200538206592,0.874395608758,0.202960605816,0.820663144184,0.534152596423,0.174764366966,0.784896632734,0.594470093413,2.02229296476e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.246,0.203,0.099,0.0,0.0,0.0,0.246,0.203,0.099,0.262,0.216,0.11,0.0,0.0,0.0,0.262,0.216,0.11,131479.0,0.01,0.001,1.34647457031e-16,8.98988435281e-12,4.80603946405e-11,9.68542762582e-33,0.0,0.80776,0.0,1.48455972873e-31,0.0,4.81459657648,0.0,3.51201065268,0.0,2.37933968236,7.342e-24,0.0,0.0182304231895,5.802e-27,0.0,5.802e-27,8.11987791163e-07,3.68542935031e-07,1.60693729891e-06,4.69037959882e-07,1.89653635172e-06,1.2344161227e-06,4.50281903458e-07,2.02229296476e-06,1.53165733873e-06,0.943594433724
1509,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.368,4.157,2.344,3.886,4.934,2.726,0.0,0.804558372178,0.555754827655,0.136807169663,-0.0752802902205,-0.139424078011,0.0309215018934,-0.331509721683,0.631349698589,0.1327623808,0.514876329499,0.455871954399,0.0318573799016,0.490730168478,-0.485572112115,-0.142869878349,0.530459706898,0.469669490436,0.397229101746,0.345520223706,0.85019104661,0.133483961136,0.83135307852,0.539475755669,0.227048427784,0.588982590657,0.775595590075,2.41800497138e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.204,0.226,0.17,0.0,0.0,0.0,0.204,0.226,0.17,0.219,0.247,0.183,0.0,0.0,0.0,0.219,0.247,0.183,109026.0,0.01,0.001,6.2742804809e-17,8.49981110305e-12,4.85622953999e-11,9.80551387399e-32,0.0,0.52264,0.0,7.88483642785e-31,0.0,1.27427012331,0.0,2.54939443389,0.0,1.89834039329,1.565e-23,0.0,0.0182304231895,1.449e-26,0.0,1.449e-26,8.82096093842e-07,7.67270168109e-07,1.88795382296e-06,3.88240435941e-07,2.41800497138e-06,1.56907467218e-06,2.34207450872e-07,6.07553694653e-07,8.00050754949e-07,0.943743179638
1514,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.75,3.886,2.023,4.231,4.614,2.418,0.0,0.807429178715,0.265398312828,0.501600023908,-0.148249325268,-0.0635720888479,-0.066948432355,-0.33532951037,0.247690632466,0.568743836261,0.260002856071,0.656239545456,-0.065417769247,0.476288424914,-0.29293572879,-0.455334612856,0.254058328831,0.641235733911,0.414503860951,0.315773433518,0.853506700584,0.522829907805,0.733740632412,0.433905026305,0.127771795162,0.751491064623,0.647252306409,2.63077998008e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.215,0.219,0.158,0.0,0.0,0.0,0.215,0.219,0.158,0.228,0.239,0.173,0.0,0.0,0.0,0.228,0.239,0.173,128956.0,0.01,0.001,1.05996097756e-14,8.43519454532e-12,4.82510608995e-11,2.05234906923e-32,0.0,0.48652,0.0,1.42568847669e-31,0.0,0.618598899224,0.0,5.87991448944,0.0,3.20309355139,3.612e-24,0.0,0.0182304231895,3.48e-27,0.0,3.48e-27,6.37864985339e-07,4.85932304899e-07,1.31343056204e-06,6.44286688783e-07,9.04193343619e-07,5.3470398015e-07,4.47296709909e-07,2.63077998008e-06,2.26586647523e-06,0.940394474897
1515,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.38,4.49,2.529,3.861,5.292,3.01,0.0,0.816263729173,0.514297877248,0.223197776983,-0.133131982405,0.0408637431676,-0.0498378950533,-0.30918451153,0.535560446437,0.269740629311,0.697747573878,0.235551366597,-0.0448018812635,0.483350222839,-0.53533275172,-0.198782020954,0.627241658647,0.211749399657,0.38412144864,0.360537092199,0.849978657287,0.158542534691,0.948360343749,0.274730637348,0.185131201231,0.825819067016,0.532681243225,2.35625704025e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.204,0.235,0.177,0.0,0.0,0.0,0.204,0.235,0.177,0.218,0.256,0.193,0.0,0.0,0.0,0.218,0.256,0.193,12179.0,0.01,0.001,1.10311607077e-12,9.04451755094e-12,4.95199190198e-11,1.41503892981e-31,0.0,0.56706,0.0,8.74173361513e-31,0.0,1.28747009303,0.0,2.50894725449,0.0,2.66852275953,1.937e-23,0.0,0.0182304231895,1.856e-26,0.0,1.856e-26,8.9978462372e-07,8.44539488722e-07,1.99103103725e-06,2.49719501889e-07,1.49375732584e-06,4.32726763489e-07,5.28223086259e-07,2.35625704025e-06,1.51986552465e-06,0.954859193381
1516,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.295,3.762,4.577,1.567,4.219,5.206,0.0,0.805763606859,0.338848892363,0.461480848994,-0.146887292394,0.0372288510514,-0.0760488683986,-0.401834944125,0.329934342645,0.540638980313,0.389451561636,0.529079909791,-0.085492206792,0.419739609442,-0.355002651169,-0.380844842854,0.437811556489,0.594778199989,0.265861202169,0.432158650342,0.861717309862,0.140082008662,0.728562347081,0.670502749633,0.436569518474,0.898185091865,0.0516778123617,2.11439913334e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.126,0.215,0.238,0.0,0.0,0.0,0.126,0.215,0.238,0.139,0.228,0.253,0.0,0.0,0.0,0.139,0.228,0.253,118316.0,0.01,0.001,1.46846140653e-18,8.71441861592e-12,4.9722106864e-11,1.2893339325e-31,0.0,0.72325,0.0,1.70873922972e-30,0.0,3.92284501674,0.0,3.88258085028,0.0,1.92198333779,2.333e-23,0.0,0.0182304231895,2.195e-26,0.0,2.195e-26,6.5234467153e-07,1.06038937049e-06,2.11439913334e-06,3.48903587612e-07,1.81463714808e-06,1.67002755804e-06,7.24942230703e-07,1.49147449954e-06,8.58132026767e-08,0.948213190191
1518,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.43,3.997,3.466,2.837,4.774,4.034,0.0,0.812809286119,0.471461527629,0.304542996551,-0.00300563032863,0.155915431572,-0.0294108137508,-0.471554791062,0.399942823953,0.282522743814,0.212914704283,0.701188311766,-0.0265825434018,0.339713873496,-0.570221421603,-0.346484860215,0.192439910553,0.633759027828,0.342346347461,0.399590868871,0.85036822371,0.231932259805,0.87913909348,0.416319446072,0.602935168863,0.496619682945,0.624370140749,2.48323200018e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.173,0.222,0.207,0.0,0.0,0.0,0.173,0.222,0.207,0.187,0.243,0.223,0.0,0.0,0.0,0.187,0.243,0.223,101921.0,0.01,0.001,6.17444717467e-12,1.06781231731e-11,4.99373491947e-11,2.07040164497e-31,0.0,0.50129,0.0,1.30811843519e-30,0.0,2.52896216797,0.0,2.46453411204,0.0,1.20549655585,2.195e-23,0.0,0.0182304231895,1.988e-26,0.0,1.988e-26,8.27295672213e-07,9.65629687376e-07,2.05495386903e-06,6.55120007395e-07,2.48323200018e-06,1.17594335009e-06,1.1132200469e-06,9.16926089718e-07,1.15279617654e-06,0.943565921091
1519,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.184,3.318,4.712,1.431,3.91,5.341,0.0,0.799380098024,0.556129370955,0.178656143239,-0.119998145231,0.0734439192147,-0.0540083073053,-0.412286986994,0.618391708474,0.240109133307,0.59267745094,0.189143546648,-0.0668604379624,0.428513341469,-0.457791804214,-0.0957500299346,0.733714421307,0.234153244151,0.258624411383,0.433656014327,0.863166192036,0.136375537826,0.814430607192,0.564007534304,0.609891394503,0.507339463805,0.608801408816,2.32676397017e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.121,0.202,0.241,0.0,0.0,0.0,0.121,0.202,0.241,0.133,0.22,0.257,0.0,0.0,0.0,0.133,0.22,0.257,140927.0,0.01,0.001,5.14581501153e-14,8.85998183092e-12,5.0881232531e-11,1.59203878867e-31,0.0,0.74591,0.0,2.38786492784e-30,0.0,5.51878993644,0.0,3.98302148028,0.0,1.65766948473,3.398e-23,0.0,0.0182304231895,3.152e-26,0.0,3.152e-26,6.97151913228e-07,1.16896977534e-06,2.32676397017e-06,3.47745906206e-07,2.07672808523e-06,1.43817076179e-06,6.86078267621e-07,5.70715677513e-07,6.8485212228e-07,0.941050040971
1879,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.181,2.763,0.839,5.835,3.269,1.012,0.0,0.839815827029,0.384680699331,0.354026463101,-0.113124449824,-0.0927267949934,0.0228846360194,-0.296823953926,0.496954303363,0.437992551036,0.62818987039,0.279192167075,0.0236810169808,0.453343600282,-0.384669827538,-0.374050922167,0.650050757863,0.288908001149,0.431015793866,0.22230742763,0.874531184726,0.86243059698,0.293148308558,0.412646985427,0.218434207345,0.942218566924,0.253989506091,4.87785417573e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.253,0.185,0.102,0.0,0.0,0.0,0.253,0.185,0.102,0.268,0.201,0.112,0.0,0.0,0.0,0.268,0.201,0.112,99229.0,0.01,0.001,8.44309863263e-11,8.49018653682e-11,9.87337744511e-11,1.00803590712e-30,0.0,0.85488,0.0,5.02611878895e-30,0.0,4.68839310615,0.0,0.91301503085,0.0,0.321145884729,3.266e-22,0.0,0.0182304231895,2.772e-25,0.0,2.772e-25,2.04564327904e-06,1.05509287985e-06,4.15061087274e-06,4.02391002414e-06,1.36776503697e-06,1.92531937863e-06,1.13083126126e-06,4.87785417573e-06,1.31490061475e-06,0.941424602711
