Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs,CLdb_3x6,CLdb_3x75,CLdb_3x75b,CLdb3x75b,CLdbQ
2852,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.345,1.353,0.136,5.78,1.501,0.194,0.0,0.830821706504,0.123804419543,0.521045449042,0.150071545065,-0.0199481602831,0.092862909321,-0.370671496591,0.171630716896,0.463386626693,0.391456976902,0.675689490922,0.0720696557405,0.39814617719,-0.112751786826,-0.675490097279,0.303804498145,0.524393531866,0.635787640077,0.141492661484,0.758784490795,0.17374729871,0.87013793836,0.461163576638,0.275006458506,0.52680952151,0.804265612734,2.71958533741e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.073,0.023,0.0,0.0,0.0,0.144,0.073,0.023,0.15,0.076,0.027,0.0,0.0,0.0,0.15,0.076,0.027,85429.0,0.01,0.001,0.0,3.47996587457e-12,9.5546267804e-12,4.96677080245e-11,1.84184402999e-32,0.0,0.92366,0.0,8.01532666505e-33,0.0,4.41113311636,0.0,3.29399377761,0.0,1.05655937324,1.906e-24,0.0,0.00574484013078,1.786e-27,0.0,1.786e-27,9.8435212636e-07,2.19064658413e-07,1.17478082284e-06,5.43041034248e-07,2.71958533741e-06,1.44135044099e-06,5.75160636112e-07,1.10179266751e-06,1.68207657353e-06,0.949718510903,0.0159428704639,0.944030177717,0.926153531291,0.926008450516,0.942646914361,0.942197704635
2859,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.937,2.08,0.482,5.31,2.301,0.552,0.0,0.814984089791,0.552110653787,0.0856730989064,-0.142220082617,0.058380883744,-0.0913127233656,-0.394518855596,0.483960668314,0.13844729204,0.0146850409883,0.763161599895,-0.0750647029721,0.407655593469,-0.657234736818,-0.0499085731158,0.0120720114272,0.627366008858,0.621594344326,0.300654409321,0.723344590951,0.511272273134,0.843813460838,0.163032223909,0.565599764675,0.466065187246,0.680352957984,4.490888208e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.139,0.09,0.043,0.0,0.0,0.0,0.139,0.09,0.043,0.144,0.095,0.046,0.0,0.0,0.0,0.144,0.095,0.046,595.0,0.01,0.001,0.0,1.05010698173e-10,1.05398372172e-10,1.16456460433e-10,4.14401501612e-30,0.0,0.85119,0.0,9.10675207386e-30,0.0,0.41552765145,0.0,3.85146780566,0.0,1.97516031682,2.319e-22,0.0,0.00574484013078,2.005e-25,0.0,2.005e-25,3.19746681167e-06,1.5465592703e-06,3.72086770749e-06,2.72105948655e-06,4.490888208e-06,8.67679322336e-07,3.19197867509e-06,2.63025240073e-06,3.83959164952e-06,0.944676821254,0.0189828699526,0.938094595229,0.915787299613,0.915610529562,0.941042119432,0.940161879712
2860,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.244,2.196,0.47,5.648,2.433,0.56,0.0,0.795673158257,0.583339771064,0.0377688690038,-0.158064171801,0.0144279884701,-0.0913280371018,-0.370871642967,0.553634402232,0.103082482012,0.263336254815,0.683835054344,-0.0824669408677,0.462835654391,-0.583631386832,0.0229255076647,0.237786073623,0.617486007358,0.624666331963,0.308007433208,0.717581629364,0.224182689355,0.719804859783,0.656980277959,0.532467658788,0.720390670726,0.444427129996,2.25394338807e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.143,0.092,0.043,0.0,0.0,0.0,0.143,0.092,0.043,0.148,0.097,0.047,0.0,0.0,0.0,0.148,0.097,0.047,126476.0,0.01,0.001,0.0,1.74888724028e-11,1.94435735307e-11,5.34041511242e-11,3.08431738237e-31,0.0,0.90571,0.0,1.77755831639e-31,0.0,2.24565730389,0.0,5.95473979614,0.0,5.37086414302,9.541e-24,0.0,0.00574484013078,8.507e-27,0.0,8.507e-27,1.44717548332e-06,7.13566240424e-07,1.66243398781e-06,7.01988995382e-07,2.25394338807e-06,2.05721916637e-06,1.58951665419e-06,2.15050238215e-06,1.32669902677e-06,0.955455889487,0.0153140021223,0.95007560251,0.930814415872,0.930683717419,0.952279109123,0.951059192584
2861,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.921,2.531,0.618,5.318,2.744,0.719,0.0,0.80230857545,0.566207548188,0.101372784815,-0.121299609455,-0.103537072487,-0.0123767599344,-0.277358491018,0.583579316794,0.113497541886,0.508276189895,0.557788389137,-0.0104387480819,0.528309630398,-0.554335104652,-0.0916441575935,0.428687890083,0.470447234015,0.62595743382,0.339528324265,0.702066811684,0.721766350261,0.589002455609,0.363496138793,0.0735332726269,0.779321175007,0.622295238614,2.94567502322e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.138,0.099,0.049,0.0,0.0,0.0,0.138,0.099,0.049,0.144,0.103,0.053,0.0,0.0,0.0,0.144,0.103,0.053,16446.0,0.01,0.001,0.0,1.98311486987e-11,2.16313206115e-11,5.28659966556e-11,3.32381532956e-31,0.0,0.84844,0.0,5.42487914879e-31,0.0,1.26719037129,0.0,5.9241423702,0.0,3.34647319041,1.234e-23,0.0,0.00574484013078,1.144e-26,0.0,1.144e-26,1.54628158712e-06,8.38725395293e-07,1.7342920224e-06,1.68448375269e-06,1.37463469502e-06,8.48340103052e-07,2.77940766271e-07,2.94567502322e-06,2.35214902435e-06,0.951629625952,0.0171909526814,0.94563846338,0.924927608834,0.924688873384,0.949334683891,0.948636947975
2862,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.026,2.698,0.692,5.357,2.947,0.781,0.0,0.82736712255,0.011992154794,0.543592370703,0.104462911362,-0.0944175164332,0.0672173603157,-0.369985827981,0.0585070805391,0.64923785069,0.128902632893,0.645789098357,0.0754583749487,0.410319377727,0.0379698396394,-0.52724657303,0.144706414519,0.724964439138,0.622050220054,0.346378328985,0.702193404228,0.385123754933,0.578819501731,0.718782079495,0.638303860071,0.755823915415,0.145939683105,3.27117760213e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.14,0.102,0.052,0.0,0.0,0.0,0.14,0.102,0.052,0.144,0.107,0.055,0.0,0.0,0.0,0.144,0.107,0.055,72988.0,0.01,0.001,0.0,5.96675218022e-11,6.03148104006e-11,7.70115435048e-11,3.0592708886e-30,0.0,0.86706,0.0,2.25290897281e-30,0.0,4.60642400137,0.0,3.4568333401,0.0,2.01216247244,7.365e-23,0.0,0.00574484013078,6.601e-26,0.0,6.601e-26,2.40159728e-06,1.33728954018e-06,2.71101225474e-06,1.65986055109e-06,2.49467773623e-06,3.09790814849e-06,2.76255520345e-06,3.27117760213e-06,6.3162148339e-07,0.957517679806,0.0151814950249,0.952192056863,0.933285248262,0.933054494987,0.955532079045,0.954729344116
2863,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.879,2.581,0.77,5.209,2.861,0.824,0.0,0.810699435228,0.282185872464,0.492263571323,0.138570432653,-0.0401543353343,0.0746722740916,-0.428157091497,0.362598511865,0.527452024493,0.0750725344713,0.629115531602,0.0895846832985,0.381898634094,-0.201342669475,-0.477310716652,0.0900648775847,0.754752903167,0.621075503743,0.35418737408,0.69915414802,0.698741274821,0.279400215445,0.658556110344,0.343266353241,0.894820341371,0.285420334598,7.37544676779e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.138,0.1,0.055,0.0,0.0,0.0,0.138,0.1,0.055,0.142,0.105,0.057,0.0,0.0,0.0,0.142,0.105,0.057,140200.0,0.01,0.001,0.0,2.25983714429e-10,2.26149639766e-10,2.31233766799e-10,3.70615745593e-29,0.0,0.84085,0.0,4.51444187596e-29,0.0,3.47155555376,0.0,5.46374213806,0.0,0.936916719517,1.006e-21,0.0,0.00574484013078,9.115e-25,0.0,9.115e-25,4.60946891793e-06,2.62869116896e-06,5.18894932214e-06,5.33593654094e-06,2.13363926372e-06,5.02906260167e-06,2.82933075887e-06,7.37544676779e-06,2.35254205448e-06,0.952661157315,0.0167069146737,0.94700294714,0.926169587748,0.925922759711,0.951230655564,0.949854500973
2864,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.937,2.842,0.746,5.263,3.079,0.847,0.0,0.821138093384,0.399940390902,0.375701392127,-0.145209009834,0.0595207756669,-0.100643796864,-0.35323986139,0.339807795825,0.411489883008,0.291520343678,0.703786227329,-0.0830423089563,0.428869016129,-0.5052676184,-0.398506611681,0.240536657012,0.580701793354,0.623293647963,0.359212760608,0.694601483604,0.417448236581,0.51762820012,0.74685876591,0.117487968733,0.988946469823,0.0904514069938,2.66757563456e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.139,0.105,0.054,0.0,0.0,0.0,0.139,0.105,0.054,0.143,0.109,0.057,0.0,0.0,0.0,0.143,0.109,0.057,84621.0,0.01,0.001,0.0,1.2513322385e-11,1.50930798341e-11,5.03377217856e-11,3.17307931346e-31,0.0,0.85119,0.0,5.84818037651e-31,0.0,0.963480839551,0.0,2.68793184466,0.0,0.940378269843,8.62e-24,0.0,0.00574484013078,8.14e-27,0.0,8.14e-27,1.40759384741e-06,8.11215826434e-07,1.56862945406e-06,1.20369410592e-06,1.49255873889e-06,2.15353525468e-06,3.16911028363e-07,2.66757563456e-06,2.43982841105e-07,0.957778820824,0.015269646631,0.952355606258,0.933573290616,0.933303979648,0.955898102131,0.955287644139
2865,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.774,2.744,0.774,5.12,3.036,0.851,0.0,0.798000500083,0.157901634139,0.56292899795,-0.132686093898,-0.06138093805,-0.0778887789748,-0.332978267321,0.0938894115003,0.546014496966,0.0762883812817,0.755176695876,-0.0651047345036,0.491950594078,-0.205467286631,-0.555890419812,0.0637670133545,0.631228001458,0.619469088816,0.364841616856,0.695088945827,0.544985143647,0.418810789644,0.726353024143,0.036658022676,0.988112465653,0.149298173444,3.07839312963e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.136,0.103,0.055,0.0,0.0,0.0,0.136,0.103,0.055,0.141,0.109,0.058,0.0,0.0,0.0,0.141,0.109,0.058,118635.0,0.01,0.001,0.0,2.34858798221e-11,2.49749154946e-11,5.61085980473e-11,9.01614849303e-31,0.0,0.82223,0.0,1.64248559721e-30,0.0,1.10935875358,0.0,2.46143753857,0.0,0.870240207901,2.644e-23,0.0,0.00574484013078,2.713e-26,0.0,2.713e-26,1.85162480018e-06,1.09053025906e-06,2.0776564217e-06,1.63275114899e-06,1.25473841989e-06,2.17612121829e-06,1.14205426076e-07,3.07839312963e-06,4.65127692821e-07,0.952280940658,0.0171644268571,0.946187663477,0.925556209248,0.925255050782,0.950265306252,0.949809362273
2866,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.634,2.919,0.828,4.952,3.133,0.882,0.0,0.830964050045,0.0288871143071,0.534483738499,0.0127667800657,-0.151090783199,0.0332801729334,-0.24381077314,0.0529670483134,0.582799151975,0.195823183017,0.747423346059,0.026552534491,0.498239347539,-0.0157814160773,-0.608919744354,0.156237223635,0.596330560402,0.620342425687,0.374923604543,0.688917676976,0.487954581769,0.566510054064,0.664053224354,0.151357866266,0.947026647902,0.283251345067,2.75195290161e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.134,0.107,0.057,0.0,0.0,0.0,0.134,0.107,0.057,0.139,0.11,0.059,0.0,0.0,0.0,0.139,0.11,0.059,98089.0,0.01,0.001,0.0,2.12934877627e-11,2.29945155816e-11,5.346537694e-11,8.8266118926e-31,0.0,0.79742,0.0,1.67394368209e-30,0.0,1.10572314669,0.0,2.41598031439,0.0,0.952238204509,2.521e-23,0.0,0.00574484013078,2.577e-26,0.0,2.577e-26,1.83187130949e-06,1.10714948063e-06,2.03437404052e-06,1.42572781039e-06,1.65525474936e-06,1.94026080482e-06,4.39828932136e-07,2.75195290161e-06,8.23096543978e-07,0.951333242533,0.0178385713034,0.945481152853,0.924865747771,0.924515177607,0.949704467324,0.949285723802
2868,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.661,2.978,0.875,4.984,3.273,0.956,0.0,0.789654217261,0.582177771628,0.108809350924,-0.158842753075,-0.0210894364923,-0.0738797528685,-0.340001758144,0.559222647244,0.160890037646,0.386572227117,0.625209506,-0.0662128624533,0.501001657266,-0.554785624283,-0.0531686473207,0.34645559451,0.560328228207,0.619452000769,0.386046535437,0.683554892617,0.580901671839,0.571409410088,0.579693482555,0.526528878196,0.724747936792,0.444418461073,8.60553721551e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.135,0.108,0.058,0.0,0.0,0.0,0.135,0.108,0.058,0.139,0.113,0.061,0.0,0.0,0.0,0.139,0.113,0.061,146915.0,0.01,0.001,0.0,4.69174161535e-10,4.69253988236e-10,4.71785067756e-10,1.79349769613e-28,0.0,0.80224,0.0,2.05647110078e-28,0.0,0.407816547222,0.0,3.76189920445,0.0,0.0791134411951,4.248e-21,0.0,0.00574484013078,4.248e-24,0.0,4.248e-24,6.58975489416e-06,4.10677831876e-06,7.27168399401e-06,6.3687240396e-06,6.26465548801e-06,6.35547803858e-06,6.25191687529e-06,8.60553721551e-06,5.27695135353e-06,0.953468258723,0.0170352757011,0.947968241603,0.927985711931,0.927642749029,0.952590100585,0.952070421771
2869,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.832,3.075,0.847,5.221,3.355,0.964,0.0,0.784102169028,0.15308804099,0.582414606156,-0.148876597063,-0.0194119966723,-0.0778770756304,-0.369560630322,0.0860141245372,0.562510169494,0.253290693059,0.685118826199,-0.0710353310893,0.487337533821,-0.194433555994,-0.52510641792,0.231038313877,0.624928995607,0.621580107787,0.392879845262,0.677704653069,0.166073051945,0.695995687722,0.698576942141,0.478822061974,0.867821771381,0.132720782415,2.39652765689e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.137,0.109,0.057,0.0,0.0,0.0,0.137,0.109,0.057,0.142,0.114,0.061,0.0,0.0,0.0,0.142,0.114,0.061,16816.0,0.01,0.001,0.0,3.58482810453e-15,8.46788547377e-12,4.79779599593e-11,4.50538699291e-33,0.0,0.83257,0.0,3.68889051673e-32,0.0,0.627083940235,0.0,3.08746138421,0.0,1.36228948805,1.788e-25,0.0,0.00574484013078,1.785e-28,0.0,1.785e-28,5.32626397879e-07,3.36655202056e-07,5.80719015406e-07,5.69727739411e-07,2.38767244391e-06,2.39652765689e-06,7.15306552909e-07,1.29642856736e-06,1.98269989851e-07,0.959292100978,0.0149619612314,0.954218651531,0.936014844652,0.935712215238,0.95795469523,0.957482953677
2870,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.696,3.129,0.96,4.987,3.37,1.085,0.0,0.789962659996,0.221473459982,0.554325621554,0.0388581124206,0.134616695564,-0.0393476916406,-0.524281604169,0.184085995382,0.540886902874,0.480458438036,0.40779155535,-0.0476839303628,0.311874649964,-0.242001200699,-0.508587981844,0.582248811717,0.494186655357,0.619189734416,0.399418997783,0.676068441066,0.441136198967,0.848425454975,0.292528804243,0.105238311748,0.588372591963,0.801712286776,2.98074427611e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.135,0.11,0.061,0.0,0.0,0.0,0.135,0.11,0.061,0.139,0.114,0.065,0.0,0.0,0.0,0.139,0.114,0.065,9938.0,0.01,0.001,0.0,8.79341973025e-14,8.52839528038e-12,5.13195809177e-11,3.8656759244e-32,0.0,0.80845,0.0,4.467547967e-33,0.0,3.96515496055,0.0,0.0646784548758,0.0,5.95872109272,4.474e-25,0.0,0.00574484013078,4.457e-28,0.0,4.457e-28,6.67353708578e-07,4.30487998478e-07,7.28656753044e-07,6.67613321719e-07,1.2840028489e-06,4.42711632272e-07,3.91273154405e-07,2.18755314674e-06,2.98074427611e-06,0.958048851228,0.0153749282963,0.952681486046,0.933884779297,0.933563086127,0.956822882479,0.956975790267
2899,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.458,1.108,0.078,5.905,1.244,0.105,0.0,0.832813913116,0.205971112368,0.492488280897,-0.141604524282,-0.0374211019674,-0.072082505719,-0.37160683813,0.211917984899,0.626456860987,0.134065513618,0.633546744354,-0.0832376326425,0.395227722784,-0.251495713838,-0.463059034001,0.154812819855,0.731591259799,0.635512957856,0.0721582399887,0.768710913672,0.319396811545,0.919166691378,0.230474012063,0.689237316339,0.377235557707,0.618583265024,5.17116786702e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.146,0.066,0.017,0.0,0.0,0.0,0.146,0.066,0.017,0.152,0.07,0.02,0.0,0.0,0.0,0.152,0.07,0.02,53235.0,0.01,0.001,0.0,1.17300743254e-10,1.17648829339e-10,1.27803113995e-10,1.31554658758e-31,0.0,0.94368,0.0,1.1104470355e-30,0.0,6.25152146858,0.0,0.626743908131,0.0,4.3971945425,2.809e-22,0.0,0.00574484013078,2.383e-25,0.0,2.383e-25,3.42882258992e-06,3.89319840396e-07,4.14747380574e-06,1.79690424401e-06,5.17116786702e-06,1.29663075973e-06,4.10149001579e-06,2.244840546e-06,3.68104428661e-06,0.953255584447,0.0142049389311,0.947016765446,0.931606736975,0.931511722437,0.944400744822,0.942678014165
2901,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.279,1.38,0.171,5.613,1.567,0.202,0.0,0.820074340445,0.528573724604,0.153402814214,-0.0754982936541,0.137315250602,-0.0647100167643,-0.453242741581,0.494725072049,0.188800690345,0.180664397589,0.690901880725,-0.0618206752524,0.33769795852,-0.630209087749,-0.139697180997,0.172597622617,0.66005269254,0.627877123715,0.159914872328,0.761706998211,0.630368778983,0.478678680241,0.611148037358,0.229011236831,0.870135214103,0.436369754431,3.26454880923e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.143,0.073,0.026,0.0,0.0,0.0,0.143,0.073,0.026,0.148,0.078,0.028,0.0,0.0,0.0,0.148,0.078,0.028,33320.0,0.01,0.001,0.0,2.81844525124e-11,2.94916324287e-11,5.71490663101e-11,3.06129939132e-31,0.0,0.91192,0.0,2.81086560217e-31,0.0,2.82502765986,0.0,2.50981403966,0.0,0.0548280378514,2.83e-23,0.0,0.00574484013078,2.268e-26,0.0,2.268e-26,1.90831444818e-06,4.86031183197e-07,2.31506518563e-06,1.73114174997e-06,1.31456486395e-06,1.67835704774e-06,8.59197913589e-07,3.26454880923e-06,1.63715976451e-06,0.947991924061,0.016536123845,0.941946346001,0.922968222746,0.922825037746,0.940943048015,0.940255601506
2902,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.349,1.773,0.295,5.691,1.963,0.323,0.0,0.799799654898,0.454863030186,0.358277088305,-0.146615702838,0.0596782998406,-0.0902756923068,-0.326833850188,0.38399491962,0.385651622776,0.563031336833,0.521388890417,-0.0730993411588,0.489905023548,-0.507844805079,-0.332643252262,0.4559058892,0.422186564324,0.63322775629,0.223828762934,0.740893577748,0.19636099045,0.919806509183,0.33970332217,0.298837791677,0.535985631875,0.78956657521,2.47191075158e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.083,0.034,0.0,0.0,0.0,0.144,0.083,0.034,0.149,0.087,0.035,0.0,0.0,0.0,0.149,0.087,0.035,37418.0,0.01,0.001,0.0,1.29777386934e-14,8.49439879316e-12,5.14372556933e-11,4.72275578832e-33,0.0,0.92435,0.0,2.19542256878e-32,0.0,3.41700935407,0.0,3.17975150059,0.0,0.750790396031,9.806e-27,0.0,0.00574484013078,8.087e-30,0.0,8.087e-30,2.62566594528e-07,9.28101389383e-08,3.07210007275e-07,5.27705380032e-07,2.47191075158e-06,9.12927105902e-07,9.10940215304e-07,1.63383240172e-06,2.40681723012e-06,0.953556483377,0.0154040354915,0.947753952659,0.929443583173,0.929311186527,0.94793321423,0.947581716078
2904,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.205,2.045,0.358,5.567,2.27,0.408,0.0,0.806923343593,0.543553131822,0.167434298223,-0.0827596522822,0.136166464975,-0.0886697799897,-0.409114433563,0.557357593398,0.237083076462,0.615171848342,0.281905614192,-0.0941905050714,0.405913681324,-0.547557586612,-0.0991996267425,0.653473450681,0.299457517389,0.629062747238,0.26506102721,0.730768576152,0.332239556664,0.904558308172,0.267191212627,0.667060266169,0.311279129313,0.676857374159,4.01069796119e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.142,0.089,0.037,0.0,0.0,0.0,0.142,0.089,0.037,0.147,0.094,0.04,0.0,0.0,0.0,0.147,0.094,0.04,2883.0,0.01,0.001,0.0,6.71074738494e-11,6.76418442741e-11,8.29510975632e-11,1.61253277189e-30,0.0,0.8988,0.0,2.7213812196e-30,0.0,0.770449974865,0.0,5.76195837782,0.0,1.0960565298,9.751e-23,0.0,0.00574484013078,8.239e-26,0.0,8.239e-26,2.6050178494e-06,1.09764679294e-06,3.02619284486e-06,1.47310847792e-06,4.01069796119e-06,1.18469228799e-06,3.04770871355e-06,1.42219251074e-06,3.09247038338e-06,0.951957478303,0.016470037045,0.946078931164,0.926302451823,0.926164510303,0.947723208843,0.946683458596
2905,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.147,1.99,0.377,5.52,2.173,0.431,0.0,0.820158291714,0.292688389421,0.468323449682,-0.147673307712,0.0232298062417,-0.0557861347379,-0.370106836528,0.324822472087,0.590618727943,0.519316003909,0.368618508271,-0.0662558216852,0.427620602112,-0.296752651923,-0.390646127055,0.616778859388,0.437799146125,0.627291102908,0.273414245435,0.729212261695,0.751754335714,0.397336938121,0.526297231932,0.201251629154,0.875542247779,0.439230638865,1.04019256111e-05,2.2,2.0,2.4,2.3,3.2,3.3,0.141,0.088,0.038,0.0,0.0,0.0,0.141,0.088,0.038,0.146,0.092,0.041,0.0,0.0,0.0,0.146,0.092,0.041,88343.0,0.01,0.001,0.0,4.6952518884e-10,4.69607679343e-10,4.72327832912e-10,7.42705350793e-29,0.0,0.88845,0.0,1.43345702183e-28,0.0,6.08459677215,0.0,0.561754586562,0.0,2.89996146785,4.248e-21,0.0,0.00574484013078,3.691e-24,0.0,3.691e-24,6.67497884863e-06,2.9093897502e-06,7.75951771102e-06,8.24587748271e-06,4.358327655e-06,5.77287324839e-06,2.39098053906e-06,1.04019256111e-05,5.21830264978e-06,0.949794444728,0.0170931266115,0.943596320847,0.923214462024,0.92306600095,0.945179404768,0.944510341206
2906,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.158,2.177,0.498,5.528,2.437,0.533,0.0,0.80533104886,0.140188804324,0.556031975647,-0.143386584408,-0.0453622128332,-0.0738045945161,-0.387924279368,0.102004260388,0.61954134529,0.114366173775,0.660871898283,-0.0799265201795,0.434880774947,-0.18308390623,-0.493375594064,0.123852591509,0.715689740733,0.625292978875,0.283318305956,0.727144709174,0.472943760753,0.545457148076,0.691954260611,0.356718606215,0.811237317385,0.463298878545,2.91429697643e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.142,0.092,0.044,0.0,0.0,0.0,0.142,0.092,0.044,0.147,0.097,0.046,0.0,0.0,0.0,0.147,0.097,0.046,51550.0,0.01,0.001,0.0,2.44999358611e-11,2.60416728567e-11,5.49483392473e-11,7.28726872254e-31,0.0,0.89052,0.0,8.0035296478e-31,0.0,4.19740451006,0.0,0.685165265256,0.0,3.24835367487,2.685e-23,0.0,0.00574484013078,2.347e-26,0.0,2.347e-26,1.87611738987e-06,8.50062960293e-07,2.18171142156e-06,1.19665794171e-06,1.38013371203e-06,1.7508055502e-06,1.28147945521e-06,2.91429697643e-06,1.66435948149e-06,0.953057064215,0.0161161653909,0.947290490867,0.927291168583,0.927154048159,0.949785815164,0.949047561233
