Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb550,CLdb,CLdbs
4922,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.348,1.142,0.128,5.63,1.254,0.151,0.0,0.827668574059,0.470417234733,0.268582303756,-0.0481991452577,0.138610047568,-0.0488644430121,-0.476374960101,0.493989033315,0.318866627718,0.20113202613,0.620099976097,-0.055765168847,0.287287558131,-0.538816059231,-0.265607481789,0.229536257988,0.707671626595,0.742179346435,0.223350894421,0.631889385641,0.337660859319,0.68244412153,0.648270904077,0.437637558326,0.734019345452,0.519315865389,2.54604358693e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.051,0.017,0.0,0.0,0.0,0.111,0.051,0.017,0.114,0.054,0.019,0.0,0.0,0.0,0.114,0.054,0.019,78009.0,0.01,0.001,3.86190635221e-11,3.9589795546e-11,6.23795447337e-11,8.16666498348e-31,0.0,0.93619,0.0,7.87501150935e-31,0.0,0.237611416515,0.0,0.611296223048,0.0,1.70419103703,3.006e-23,0.0,0.0033878632056,2.351e-26,0.0,2.351e-26,2.48274847298e-06,7.4715645851e-07,2.11380499178e-06,1.25973576195e-06,2.54604358693e-06,2.41855109575e-06,1.51012470743e-06,2.53282820045e-06,1.7919662158e-06,0.944477523443,0.950087050877,0.0152300250686
4923,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.5,0.883,0.062,5.795,0.988,0.078,0.0,0.827390825702,0.232061586184,0.487082194942,0.132355296856,-0.0824915300255,0.0942528638347,-0.386218202028,0.300252828877,0.487313477952,0.445051459456,0.562365458999,0.0892670969661,0.386532928771,-0.211847873973,-0.579993661033,0.421509227092,0.532617576977,0.73976162825,0.146133372061,0.656808778061,0.321573534163,0.894160541719,0.311556395791,0.531623826853,0.408202187958,0.742123359334,3.79294151804e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.045,0.012,0.0,0.0,0.0,0.112,0.045,0.012,0.115,0.048,0.013,0.0,0.0,0.0,0.115,0.048,0.013,78276.0,0.01,0.001,5.77725289948e-11,5.84226904369e-11,7.58516749731e-11,4.01571738793e-31,0.0,0.96324,0.0,8.73225227752e-31,0.0,1.02977655353,0.0,2.58512323273,0.0,4.95747017968,5.548e-23,0.0,0.0033878632056,4.989e-26,0.0,4.989e-26,2.88468512459e-06,5.69844053127e-07,2.56121220595e-06,1.36408346368e-06,3.79294151804e-06,1.32159174295e-06,2.22754276454e-06,1.71039705958e-06,3.1095512202e-06,0.949651213568,0.954780835657,0.0130873008119
4925,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.215,0.777,0.028,5.484,0.871,0.039,0.0,0.802321783225,0.0825664554405,0.572874456923,-0.111158984096,-0.0944514343936,-0.0506876964026,-0.34543483465,0.0522264049903,0.618694024766,0.151805828175,0.68523764441,-0.0503537860496,0.481507824274,-0.111190997397,-0.516840696424,0.150805791849,0.680723571765,0.730495581938,0.0868164085815,0.677376642622,0.23189565414,0.916542170358,0.325844833543,0.617136587606,0.418603279094,0.666268509664,4.91698801328e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.042,0.008,0.0,0.0,0.0,0.109,0.042,0.008,0.112,0.045,0.009,0.0,0.0,0.0,0.112,0.045,0.009,78433.0,0.01,0.001,1.10361207106e-10,1.1070412038e-10,1.20341746976e-10,1.12654798568e-30,0.0,0.91243,0.0,2.90708849112e-31,0.0,1.19156481288,0.0,2.51663079621,0.0,2.57831135009,1.807e-22,0.0,0.0033878632056,1.413e-25,0.0,1.413e-25,3.82648347382e-06,4.54761891662e-07,3.54823573562e-06,1.24405421662e-06,4.91698801328e-06,1.74806483819e-06,3.62247668471e-06,2.45712318653e-06,3.910871905e-06,0.938560355158,0.94458774084,0.0159722712013
4933,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.653,1.231,0.112,5.933,1.348,0.133,0.0,0.810339571783,0.507045981853,0.251289551355,0.0513229553146,0.143086219903,-0.0724608578437,-0.442831930638,0.437404661608,0.273252106576,0.69281517405,0.229492675589,-0.06617343976,0.370971912091,-0.595382056906,-0.243492480861,0.632699702282,0.209579629545,0.750370091121,0.2362789218,0.617346740061,0.520181278302,0.315796456292,0.793526329681,0.145818109159,0.810663234767,0.567064545566,3.0406510298e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.053,0.016,0.0,0.0,0.0,0.114,0.053,0.016,0.117,0.056,0.017,0.0,0.0,0.0,0.117,0.056,0.017,80313.0,0.01,0.001,1.0561521423e-11,1.36499863892e-11,5.14892750035e-11,7.88229817775e-32,0.0,0.99071,0.0,2.37171990592e-32,0.0,0.939329524042,0.0,6.21641967168,0.0,2.80254805805,2.261e-24,0.0,0.0033878632056,1.82e-27,0.0,1.82e-27,1.31450030657e-06,4.13914038976e-07,1.08146964901e-06,1.0519309062e-06,6.38615933136e-07,1.60469994961e-06,5.46937328303e-07,3.0406510298e-06,2.12695644812e-06,0.954577772611,0.959390600198,0.0124617124487
4936,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.529,1.169,0.128,5.841,1.3,0.14,0.0,0.822730113866,0.183418591847,0.514274157339,-0.150093252428,0.0496677618976,-0.101564597343,-0.339800440223,0.115720205812,0.525106751445,0.309493063619,0.699504160471,-0.0829113860623,0.436418555048,-0.266853545561,-0.58441477568,0.252652002299,0.571034208952,0.739585459636,0.223257355336,0.634956298641,0.0952480381992,0.949769015615,0.298105062348,0.535351043017,0.453949876614,0.712270152584,3.26892109155e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.052,0.017,0.0,0.0,0.0,0.113,0.052,0.017,0.116,0.055,0.018,0.0,0.0,0.0,0.116,0.055,0.018,81034.0,0.01,0.001,4.06377514397e-11,4.15079862137e-11,6.52933426907e-11,9.10274800437e-31,0.0,0.96857,0.0,5.1794292574e-31,0.0,0.981945057014,0.0,2.65802842481,0.0,5.73713050542,3e-23,0.0,0.0033878632056,2.349e-26,0.0,2.349e-26,2.47293911854e-06,7.46501760301e-07,2.12309240131e-06,3.27825308975e-07,3.26892109155e-06,1.0260199162e-06,2.16756636965e-06,1.83798369106e-06,2.88388871001e-06,0.950733853507,0.955814941298,0.0134725543027
4937,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.449,1.192,0.122,5.74,1.304,0.138,0.0,0.781992306229,0.483330800354,0.362470650042,0.132823378494,-0.0765006432046,0.080212920366,-0.434069725994,0.404651970114,0.226005072903,0.676311893098,0.364595767585,0.064877083234,0.43523368143,-0.486962898934,-0.427845755447,0.547008421841,0.294889026013,0.74387929271,0.225590451611,0.629088663082,0.581597640985,0.698565480686,0.416833843628,0.222220737158,0.725835317857,0.65098466597,2.96184334874e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.052,0.017,0.0,0.0,0.0,0.112,0.052,0.017,0.115,0.055,0.018,0.0,0.0,0.0,0.115,0.055,0.018,81246.0,0.01,0.001,3.40830768424e-11,3.51955825226e-11,5.90348499342e-11,3.42406915918e-31,0.0,0.95422,0.0,4.58072897576e-31,0.0,1.18256446741,0.0,2.94252135516,0.0,5.95798554483,1.801e-23,0.0,0.0033878632056,1.404e-26,0.0,1.404e-26,2.18919243919e-06,6.6389925874e-07,1.85137045526e-06,1.78379150352e-06,2.14253821076e-06,1.27845200229e-06,9.0679386372e-07,2.96184334874e-06,2.65640780436e-06,0.947979389777,0.953368257291,0.0143055176288
4941,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.344,1.135,0.08,5.672,1.245,0.099,0.0,0.812937448498,0.0869736572707,0.553909761291,-0.0117346285656,0.156890288451,-0.0638589228243,-0.435583138543,0.028681676005,0.466608902392,0.441419800199,0.626730740474,-0.05186321934,0.377666888544,-0.141203994181,-0.668681153455,0.358500439816,0.509001286315,0.737816842771,0.197829278253,0.645360273947,0.168525452659,0.956728990428,0.237210477594,0.65019221386,0.215346128222,0.728612469078,7.24347402531e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.051,0.014,0.0,0.0,0.0,0.111,0.051,0.014,0.114,0.053,0.015,0.0,0.0,0.0,0.114,0.053,0.015,81593.0,0.01,0.001,2.20739472047e-10,2.2090087188e-10,2.25902510779e-10,1.36870401206e-29,0.0,0.93537,0.0,9.51835178678e-30,0.0,4.21601746191,0.0,0.416142327683,0.0,5.30003596691,6.835e-22,0.0,0.0033878632056,5.467e-25,0.0,5.467e-25,5.39016430643e-06,1.44525341872e-06,4.71471740921e-06,1.27592008933e-06,7.24347402531e-06,1.79594007308e-06,5.30175354684e-06,1.75596089089e-06,5.94120270876e-06,0.944323102537,0.949842113296,0.0153414859561
4947,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.275,0.805,0.025,5.555,0.876,0.034,0.0,0.794620562231,0.407970991592,0.422260390994,-0.107220790068,0.111075183878,-0.0815450198231,-0.378862278318,0.364700670505,0.464191712197,0.663649312492,0.246785026085,-0.0793605218897,0.460536484389,-0.424858703609,-0.355345450859,0.645870905487,0.240173937135,0.729356570527,0.0929608147893,0.677788521549,0.553759335608,0.546446250138,0.628289021022,0.379293087237,0.829891838211,0.409165358805,5.03856103077e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.043,0.008,0.0,0.0,0.0,0.11,0.043,0.008,0.113,0.045,0.009,0.0,0.0,0.0,0.113,0.045,0.009,82789.0,0.01,0.001,1.15021475092e-10,1.15357893241e-10,1.25129470444e-10,1.2050293249e-30,0.0,0.92308,0.0,6.49564858012e-31,0.0,1.03481564251,0.0,2.68516574074,0.0,0.119158343904,1.911e-22,0.0,0.0033878632056,1.518e-25,0.0,1.518e-25,3.87399807713e-06,4.93764000072e-07,3.60009292476e-06,3.00821367463e-06,2.96848644602e-06,3.41308489649e-06,2.3028198141e-06,5.03856103077e-06,2.48418472997e-06,0.941226397084,0.947033809697,0.0152771228482
4948,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.633,0.784,0.028,5.949,0.873,0.037,0.0,0.796976953908,0.0989822848557,0.574031020023,-0.000264547580487,-0.159745298182,0.0222426341212,-0.378635141405,0.132038823517,0.670066226022,0.171243703684,0.600327652785,0.0272459118417,0.469282527002,-0.0551956424781,-0.437288621184,0.209763413299,0.735365884043,0.73515014642,0.0653445766268,0.674747618391,0.211664332487,0.965855540904,0.149403093872,0.641088146735,0.252855031533,0.724617361884,8.74671592625e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.042,0.008,0.0,0.0,0.0,0.114,0.042,0.008,0.117,0.045,0.009,0.0,0.0,0.0,0.117,0.045,0.009,83085.0,0.01,0.001,3.19018328324e-10,3.19140626879e-10,3.22736565246e-10,1.79678294536e-30,0.0,0.98702,0.0,4.06552243361e-30,0.0,4.40173444088,0.0,0.631368874567,0.0,5.54282497019,1.427e-21,0.0,0.0033878632056,1.163e-24,0.0,1.163e-24,6.45647683802e-06,5.73890582128e-07,5.9259899367e-06,1.91681644882e-06,8.74671592625e-06,1.35298330367e-06,6.27849380797e-06,2.476334585e-06,7.09653679124e-06,0.953226520575,0.958112376572,0.0118919661448
4951,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.481,1.729,0.236,5.733,1.836,0.245,0.0,0.796783365543,0.576941021426,0.104543147336,-0.141753007463,-0.0353856102262,-0.0459304052417,-0.314747182656,0.57084806875,0.137788722613,0.523836547529,0.528740608127,-0.0402150716635,0.512194909473,-0.553555989284,-0.0702303723034,0.458653133758,0.462946959326,0.737001166476,0.296101418725,0.607579814051,0.189128715784,0.752142199964,0.631278417103,0.567860086237,0.600585890217,0.562877882788,2.67155797386e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.063,0.023,0.0,0.0,0.0,0.112,0.063,0.023,0.115,0.065,0.024,0.0,0.0,0.0,0.115,0.065,0.024,83520.0,0.01,0.001,1.2082250296e-11,1.48423885227e-11,5.05508046607e-11,1.510060283e-31,0.0,0.95996,0.0,1.15750612062e-31,0.0,3.39114481285,0.0,2.95653587934,0.0,4.71082959396,2.552e-24,0.0,0.0033878632056,2.241e-27,0.0,2.241e-27,1.33099915082e-06,5.34749135831e-07,1.09726857072e-06,6.71772344062e-07,2.67155797386e-06,2.24225803181e-06,1.19028892253e-06,1.25888533017e-06,1.17984574873e-06,0.950770101936,0.956761278643,0.0142711990446
4956,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.048,1.591,0.213,5.3,1.735,0.238,0.0,0.813216073677,0.555564778519,0.0747895610331,-0.0967544701251,-0.122770063344,-0.0168800794084,-0.276075490207,0.598450033653,0.0923036783324,0.35312771407,0.657370361645,-0.014637902375,0.511822953719,-0.561089140052,-0.0653518441378,0.3062218417,0.570052008952,0.725883225774,0.303755556201,0.617111095847,0.418435677063,0.756479938483,0.502642702955,0.441336668495,0.635067836708,0.633964342704,2.59397907871e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.06,0.022,0.0,0.0,0.0,0.108,0.06,0.022,0.11,0.063,0.023,0.0,0.0,0.0,0.11,0.063,0.023,85139.0,0.01,0.001,3.8149235276e-11,3.91859573288e-11,6.19778578676e-11,9.55015494954e-31,0.0,0.88253,0.0,6.02019644865e-31,0.0,2.70512549759,0.0,6.18421578202,0.0,2.60274676875,2.069e-23,0.0,0.0033878632056,1.73e-26,0.0,1.73e-26,2.21181155971e-06,9.25562165754e-07,1.8803760811e-06,1.42101980206e-06,2.56902800447e-06,1.70698932575e-06,1.80267054726e-06,2.59397907871e-06,2.58947178012e-06,0.933741407038,0.941326588184,0.0193739632796
4965,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.133,1.233,0.131,5.415,1.343,0.149,0.0,0.801523735774,0.578994237845,0.0354140492688,-0.105862902627,0.0993190036925,-0.0718906259115,-0.452707304391,0.528567475364,0.0844554005717,0.143425637988,0.694838564076,-0.069876208541,0.377577609146,-0.613859210886,0.0131185429191,0.139406767755,0.675368781258,0.719213980448,0.220020634539,0.659031236517,0.455701813518,0.565525518362,0.687398534504,0.521565425057,0.79604359268,0.307057170472,7.80599978315e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.053,0.017,0.0,0.0,0.0,0.108,0.053,0.017,0.111,0.055,0.018,0.0,0.0,0.0,0.111,0.055,0.018,86598.0,0.01,0.001,3.20291247126e-10,3.20407569128e-10,3.23973872257e-10,4.71772911495e-29,0.0,0.89768,0.0,1.97155055533e-29,0.0,3.60782334549,0.0,5.80803453448,0.0,4.15213172982,1.434e-21,0.0,0.0033878632056,1.243e-24,0.0,1.243e-24,6.32335992981e-06,1.93443078416e-06,5.79423068347e-06,4.1413692967e-06,5.13943536929e-06,6.24700429303e-06,5.11446814262e-06,7.80599978315e-06,3.0110011916e-06,0.934778781248,0.941924585731,0.0181841325452
4966,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.254,1.084,0.117,5.564,1.21,0.142,0.0,0.790254756643,0.560892270136,0.201358458187,-0.132648822304,0.0525008777365,-0.0553056471825,-0.316635522037,0.514184972213,0.22890348007,0.726116557928,0.229466744952,-0.0459183023212,0.519684674287,-0.549803330618,-0.16058624294,0.602868627816,0.190518037564,0.735244224176,0.194077114143,0.649422824192,0.543203263905,0.197641901577,0.816007287237,0.0914857903509,0.877699256829,0.470398091755,3.17621232846e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.05,0.016,0.0,0.0,0.0,0.11,0.05,0.016,0.113,0.053,0.018,0.0,0.0,0.0,0.113,0.053,0.018,86888.0,0.01,0.001,1.26502641407e-11,1.52037816799e-11,4.97901205189e-11,8.81453266399e-32,0.0,0.91939,0.0,5.27830790671e-32,0.0,3.81500619025,0.0,3.40302929933,0.0,5.93587118218,3.585e-24,0.0,0.0033878632056,3.236e-27,0.0,3.236e-27,1.44565203853e-06,3.81598340344e-07,1.2769082691e-06,1.16142025272e-06,4.22577187089e-07,1.74470120624e-06,3.31068179597e-07,3.17621232846e-06,1.70227353697e-06,0.94076272273,0.946639188247,0.0161908959692
4967,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.626,0.736,0.044,5.94,0.832,0.064,0.0,0.786168361665,0.139645790828,0.581848897372,-0.0193693679671,0.153346171888,-0.0482498223228,-0.508336618198,0.0863742306648,0.517247522237,0.314305561653,0.604543087113,-0.0506624339352,0.344439344661,-0.178578930825,-0.578839331951,0.330021624663,0.634771751218,0.746547399396,0.122236519901,0.654007044043,0.436843333328,0.492735048824,0.752582270444,0.296815518422,0.932238600086,0.206958306268,3.02885483835e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.041,0.01,0.0,0.0,0.0,0.114,0.041,0.01,0.117,0.044,0.012,0.0,0.0,0.0,0.117,0.044,0.012,87128.0,0.01,0.001,3.03011862412e-11,3.1547471179e-11,5.89803740567e-11,1.83613160764e-31,0.0,0.98579,0.0,5.75786976009e-32,0.0,4.3545981638,0.0,3.36364978234,0.0,2.00126894133,1.49e-23,0.0,0.0033878632056,1.331e-26,0.0,1.331e-26,2.0957078501e-06,3.43142357112e-07,1.83592856573e-06,1.60712863556e-06,1.81275195544e-06,2.76871918414e-06,9.6435732117e-07,3.02885483835e-06,6.72410118201e-07,0.954487151717,0.958735639941,0.011570891013
4972,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.637,1.412,0.177,5.965,1.536,0.193,0.0,0.786963611583,0.473120088014,0.366707241897,-0.0208440389266,-0.148111380874,0.0829403649835,-0.393429565921,0.486404967353,0.297184973729,0.709628625241,0.0992601928232,0.0788644595635,0.461305477507,-0.405566303811,-0.390244094633,0.674755627511,0.0943822885845,0.749278724471,0.269091422645,0.605120813817,0.393000761046,0.428968297021,0.813349003791,0.182001572475,0.847166554955,0.499183589256,3.11485951522e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.057,0.02,0.0,0.0,0.0,0.114,0.057,0.02,0.117,0.059,0.021,0.0,0.0,0.0,0.117,0.059,0.021,87822.0,0.01,0.001,2.00620859579e-11,2.19431337272e-11,5.51411327263e-11,5.70004545306e-31,0.0,0.98784,0.0,3.0788286807e-31,0.0,0.657662817278,0.0,2.61415894964,0.0,3.38782909914,1.208e-23,0.0,0.0033878632056,1.098e-26,0.0,1.098e-26,1.99591188702e-06,7.16799705651e-07,1.61190727287e-06,9.43905996265e-07,1.03029252841e-06,1.9534949492e-06,6.69182850166e-07,3.11485951522e-06,1.83539676318e-06,0.953571030238,0.959097757267,0.0129059202702
4973,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.206,1.651,0.197,5.506,1.726,0.222,0.0,0.791075480946,0.25663551359,0.532478955491,0.0699006649167,-0.141130633154,0.0447409179619,-0.356721043973,0.305348609994,0.556551629113,0.0530802137272,0.681867544663,0.0465997128031,0.492723449066,-0.184150768855,-0.462282792196,0.0552854708372,0.710196240901,0.7385984852,0.283038541697,0.611850849125,0.0652292956278,0.524252862768,0.849060701523,0.17885870023,0.92826507974,0.326088189126,2.41376670806e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.062,0.021,0.0,0.0,0.0,0.109,0.062,0.021,0.112,0.063,0.023,0.0,0.0,0.0,0.112,0.063,0.023,88259.0,0.01,0.001,3.20250595433e-12,9.48596572332e-12,5.09502136719e-11,7.02941016095e-32,0.0,0.91079,0.0,1.49949909706e-31,0.0,0.809606547154,0.0,2.83454680116,0.0,0.932955310537,1.551e-24,0.0,0.0033878632056,1.337e-27,0.0,1.337e-27,1.17751364744e-06,4.51235349488e-07,9.75445711683e-07,1.85438216483e-07,1.49038119947e-06,2.41376670806e-06,4.54108618684e-07,2.35679434431e-06,8.27913078549e-07,0.940359330739,0.947355321325,0.0174485061141
4977,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.337,1.534,0.211,5.637,1.641,0.232,0.0,0.822026676291,0.527794792208,0.148454487932,-0.0066032920638,0.153696006231,-0.0880982858896,-0.409835173159,0.508908554804,0.204182251808,0.668943840258,0.275879778779,-0.0819206096733,0.376609851228,-0.620366515342,-0.117732747642,0.622035794202,0.256534385952,0.73726758935,0.301585608802,0.604551587756,0.312034889159,0.941760985135,0.12538131769,0.58020696162,0.156241479777,0.799342530887,5.28746636244e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.059,0.022,0.0,0.0,0.0,0.111,0.059,0.022,0.114,0.061,0.023,0.0,0.0,0.0,0.114,0.061,0.023,89053.0,0.01,0.001,1.1726506935e-10,1.17596931004e-10,1.2804004445e-10,8.32255083587e-30,0.0,0.93414,0.0,6.51989094579e-30,0.0,2.93414972637,0.0,2.58066500873,0.0,1.02998426753,2.012e-22,0.0,0.0033878632056,1.851e-25,0.0,1.851e-25,3.96812018996e-06,1.62319347897e-06,3.2538163835e-06,1.75190309047e-06,5.28746636244e-06,7.03946659747e-07,3.47076611607e-06,9.3462793418e-07,4.78162303256e-06,0.944483587716,0.950982532046,0.0158721200074
4978,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.073,0.701,0.025,5.396,0.786,0.034,0.0,0.80593983895,0.436276397496,0.374495223367,-0.12382359378,0.0674160684103,-0.0836867872068,-0.396065197224,0.332457467837,0.364059871896,0.109564095393,0.762270970161,-0.067607840518,0.426636891383,-0.525515806352,-0.387532981425,0.088513278321,0.615813988112,0.727724067199,0.0583923371818,0.683379848239,0.545016100351,0.617522009533,0.567119051082,0.408599604632,0.7862314356,0.46355851062,6.29717036039e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.04,0.008,0.0,0.0,0.0,0.108,0.04,0.008,0.111,0.042,0.009,0.0,0.0,0.0,0.111,0.042,0.009,90873.0,0.01,0.001,2.09607938075e-10,2.09798026987e-10,2.15661194817e-10,1.21067102686e-30,0.0,0.88703,0.0,1.68828916362e-30,0.0,3.06620583306,0.0,2.68021818386,0.0,3.35226674421,6.183e-22,0.0,0.0033878632056,5.03e-25,0.0,5.03e-25,5.18434091734e-06,4.159897914e-07,4.86843058928e-06,3.99731364624e-06,4.5290940102e-06,4.15942340139e-06,3.27260041135e-06,6.29717036039e-06,3.71278326102e-06,0.934376809865,0.940220049348,0.0168198665136
4981,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.124,1.616,0.261,5.412,1.756,0.28,0.0,0.794810740726,0.153086242773,0.565100965881,-0.124002040575,0.100622467641,-0.0959250163362,-0.394474090882,0.0720640754389,0.536250893992,0.466671582878,0.569778873179,-0.0856122857245,0.442871319712,-0.217861735407,-0.56303064979,0.416500537804,0.50852294379,0.721976090128,0.315175519638,0.615966652592,0.279758436357,0.678212020795,0.679531950784,0.631272484051,0.665342581441,0.398515119162,5.78114989768e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.061,0.024,0.0,0.0,0.0,0.108,0.061,0.024,0.111,0.063,0.025,0.0,0.0,0.0,0.111,0.063,0.025,91357.0,0.01,0.001,2.51697339172e-10,2.51838601139e-10,2.56777615216e-10,5.38061869693e-29,0.0,0.89604,0.0,2.2875331658e-29,0.0,6.1558170071,0.0,0.231260720445,0.0,1.83689089457,8.829e-22,0.0,0.0033878632056,7.892e-25,0.0,7.892e-25,5.62311433326e-06,2.45474608675e-06,4.79745930698e-06,2.26624088134e-06,5.49399627677e-06,5.50468864173e-06,5.48511542531e-06,5.78114989768e-06,3.46269080716e-06,0.937442568617,0.944717444418,0.0181626230504
